
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |        Upper level         |Type|
          |             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|----------------------------|    |
          |              Vac (nm)  |       |           |      |                                    | Conf.            | Term    | Conf.            | Term    |    |
Pd I      |            328.72480   |   460 |           |      |    0.8138506    -      4.5844362   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[5/2]* |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd I      |            330.21262   |  3600 |           |      |    1.2514955    -      5.0050926   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd I      |            337.29943   |  5000 |           |      |    0.9615005    -      4.6362354   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[5/2]* |    |
Pd I      |            340.45764   | 24000 | 1.34e+08  |      |    0.8138506    -      4.4544976   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[7/2]* |    |
Pd I      |            342.12215   | 13000 |           |      |    0.9615005    -      4.5844362   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[5/2]* |    |
Pd I      |            343.34278   |  5000 |           |      |    1.4533190    -      5.0633748   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[1/2]* |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd I      |            344.13896   |  6400 |           |      |    1.4533190    -      5.0550228   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd I      |            346.07381   |  7700 | 3.0e+07   |      |    0.8138506    -      4.3954186   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[7/2]* |    |
Pd I      |            348.11516   | 10000 |           |      |    1.2514955    -      4.8120616   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[5/2]* |    |
Pd I      |            348.97700   |  2000 |           |      |    1.4533190    -      5.0050926   | 4d9.(2D<3/2>).5s | 2[3/2]  | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd I      |            351.69438   | 12000 | 1.03e+08  |      |    0.9615005    -      4.4858320   | 4d9.(2D<5/2>).5s | 2[5/2]  | 4d9.(2D<5/2>).5p | 2[3/2]* |    |
