
---------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |               Rel. |    Aki    | Acc. |           Ei           Ek          |     Lower level     |     Upper level     |   Type|
            Wavelength |               Int. |    s^-1   |      |          (eV)         (eV)         |---------------------|---------------------|       |
             Vac (nm)  |                    |           |      |                                    | Conf.        | Term | Conf.        | Term |       |
            101.6188   |              810bl | 1.4e+08   | D    |    32.382158     -     44.58323    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.6288   |                810 |           |      |    34.761069     -     46.96065    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3G   |       |
            101.6692   |                810 | 5.1e+08   | D+   |    34.968217     -     47.16324    | 3d3.(2G).4p  | 1G*  | 3d3.(2G).4d  | 3H   |       |
            101.6830   |             1000bl | 3.5e+08   | D    |    32.286921     -     44.48020    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5G   |       |
            101.6974   |               1300 | 1.2e+09   | D+   |    32.366323     -     44.55784    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            101.7132   |                350 | 4.5e+08   | D    |    33.133598     -     45.32317    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.7193   |                700 | 6.6e+08   | D+   |    32.300503     -     44.48935    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            101.7378   |              1600* | 7.7e+08   | D+   |    34.782472     -     46.96913    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3G   |       |
            101.7378   |              1600* | 1.8e+09   | C    |    34.761069     -     46.947585   | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 1H   |       |
            101.7476   |                900 | 2.5e+09   | C    |    32.382158     -     44.56759    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 3D   |       |
            101.7852   |                810 | 1.0e+09   | D+   |    35.180997     -     47.36192    | 3d3.(2P).4p  | 3D*  | 3d3.(2G).4d  | 3D   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.8055   |                810 | 2.6e+09   | C+   |    33.218904     -     45.39738    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3G   |       |
            101.8205   |               1000 | 2.4e+09   | D+   |    32.235325     -     44.41215    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            101.8530   |              360bl | 5.e+07    | E    |    34.653883     -     46.826701   | 3d3.(2G).4p  | 3G*  | 3d3.(4P).4d  | 3D   |       |
            101.9473   |                570 | 3.5e+08   | D    |    33.218904     -     45.38046    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3F   |       |
            102.0264   |              490bl | 1.0e+08   | D    |    32.286921     -     44.43912    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.0357   |                530 | 2.5e+09   | C    |    33.133598     -     45.28461    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3G   |       |
            102.0411   |                380 | 2.2e+08   | D    |    34.818721     -     46.96913    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3G   |       |
            102.0627   |              670bl | 2.3e+08   | D    |    32.235325     -     44.38298    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            102.0753   |              900bl |           |      |    32.382158     -     44.52848    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5G   |       |
            102.1011   |               1200 | 4.8e+09   | C+   |    36.248717     -     48.39200    | 3d3.(2H).4p  | 1I*  | 3d3.(2H).4d  | 1K   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.1123   |                900 | 9.1e+08   | D+   |    34.818721     -     46.96065    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3G   |       |
            102.1176   |                900 | 1.9e+08   | D    |    35.638064     -     47.779408   | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 1H   |       |
            102.1407   |                220 | 3.9e+08   | D    |    32.300503     -     44.43912    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            102.1510   |                500 | 4.0e+08   | D    |    32.230308     -     44.36766    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5P   |       |
            102.2051   |                610 | 2.6e+09   | C    |    33.055789     -     45.18668    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.2422   |                530 |           |      |    34.761069     -     46.88757    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3I   |       |
            102.2473   |                730 | 1.1e+09   | D+   |    36.00587      -     48.13175    | 3d3.(2P).4p  | 3P*  | 3d3.(2P).4d  | 3P   |       |
            102.2531   |               1000 | 6.e+08    | D    |    32.286921     -     44.41215    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5F   |       |
            102.2592   |             1000bl | 9.e+08    | D+   |    35.180997     -     47.30575    | 3d3.(2P).4p  | 3D*  | 3d3.(4P).4d  | 3F   |       |
            102.2708   |               810* | 1.4e+08   | D    |    32.366323     -     44.48935    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.2708   |               810* | 1.8e+08   | D    |    35.638064     -     47.76099    | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 3I   |       |
            102.3046   |                610 |           |      |    35.660355     -     47.779408   | 3d3.(2D2).4p | 3F*  | 3d3.(2H).4d  | 1H   |       |
            102.3095   |                730 | 1.4e+08   | D    |    36.256777     -     48.37543    | 3d3.(2H).4p  | 3G*  | 3d3.(2H).4d  | 1F   |       |
            102.3159   |                810 | 8.e+07    | E    |    36.239006     -     48.35664    | 3d3.(2H).4p  | 3G*  | 3d3.(2H).4d  | 1G   |       |
            102.3955   |              230bl |           |      |    36.266999     -     48.37543    | 3d3.(2H).4p  | 3G*  | 3d3.(2H).4d  | 1F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.4328   |                570 | 6.e+08    | D    |    36.027772     -     48.13175    | 3d3.(2D2).4p | 3P*  | 3d3.(2P).4d  | 3P   |       |
            102.4672   |                250 | 1.7e+08   | D    |    36.256777     -     48.35664    | 3d3.(2H).4p  | 3G*  | 3d3.(2H).4d  | 1G   |       |
            102.4802   |                230 | 5.e+07    | E    |    34.968217     -     47.066564   | 3d3.(2G).4p  | 1G*  | 3d3.(4P).4d  | 5P   |       |
            102.5232   |                670 | 1.6e+09   | C    |    35.638064     -     47.73136    | 3d3.(2H).4p  | 3I*  | 3d3.(2H).4d  | 3I   |       |
            102.5544   |                220 | 6.e+07    | D    |    36.266999     -     48.35664    | 3d3.(2H).4p  | 3G*  | 3d3.(2H).4d  | 1G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            102.6160   |              1000* | 2.8e+09   | C    |    35.394270     -     47.47670    | 3d3.(2P).4p  | 3D*  | 3d3.(2P).4d  | 3F   |       |
