
--------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |       Lower level       |       Upper level       |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |-------------------------|-------------------------|    |
            Vac (nm)  |          |           |      |                                   | Conf.            | Term | Conf.            | Term |    |
            139.1936  |        5 |           |      |    13.919926    -     22.827291   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3G   |    |
            139.2122  |        1 |           |      |    15.636858    -     24.543079   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3G   |    |
            139.591   |        0 |           |      |    15.574530    -     24.456409   | 5s2.5p3.(4S*).6s | 3S*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            139.7573  |       2u |           |      |    14.535917    -     23.407288   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            139.9271  |       4* |           |      |    15.636858    -     24.497518   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(4S*).5f | 5F   |    |
            139.9271  |       4* |           |      |    14.757346    -     23.617893   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2P*).6p | 1S   |    |
            139.9271  |       4* |           |      |    15.459754    -     24.320269   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3F   |    |
            140.4586  |        3 |           |      |    15.030552    -     23.857684   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 1G   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            140.4681  |        2 |           |      |    15.636858    -     24.463392   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(4S*).5f | 5F   |    |
            140.5042  |        8 |           |      |    14.535917    -     23.360179   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            140.7990  |        4 |           |      |    13.942010    -     22.747746   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 1P   |    |
            141.2466  |       15 |           |      |    14.757346    -     23.535184   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2D*).4f | 1D   |    |
            141.2846  |      0.5 |           |      |    13.972268    -     22.747746   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 1P   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            141.3006  |      0.5 |           |      |    13.837307    -     22.611866   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            141.4921  |       10 |           |      |    14.757346    -     23.519982   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2D*).4f | 3P   |    |
            141.8027  |        8 |           |      |    13.868423    -     22.611866   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            142.5200  |        6 |           |      |    12.840820    -     21.540285   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 3F   |    |
            142.5999  |      10* |           |      |    17.448411    -     26.142996   | 5s2.5p3.(2P*).5d | 3P*  | 5p6              | 1S   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            142.5999  |      10* |           |      |    16.518911    -     25.213414   | 5s2.5p3.(2D*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3D   |    |
            142.7844  |        7 |           |      |    15.636858    -     24.320269   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3F   |    |
            142.8810  |        8 |           |      |    13.837307    -     22.514748   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3F   |    |
            143.2185  |        9 |           |      |    12.182993    -     20.840007   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).6p | 3P   |    |
            143.3956  |        3 |           |      |    13.868423    -     22.514748   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            143.4820  |        2 |           |      |    13.431674    -     22.072823   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3P   |    |
            143.5045  |        7 |           |      |    13.942010    -     22.581754   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).6p | 3S   |    |
            143.515   |      0bl |           |      |    15.842966    -     24.482002   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(4S*).5f | 5F   |    |
            143.6707  |        6 |           |      |    15.913266    -     24.543079   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3G   |    |
            143.8259  |        1 |           |      |    15.842966    -     24.463392   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(4S*).5f | 5F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            144.0089  |        7 |           |      |    13.972268    -     22.581754   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2P*).6p | 3S   |    |
            144.0650  |        2 |           |      |    13.919926    -     22.526061   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3H   |    |
            144.1199  |        2 |           |      |    14.757346    -     23.360179   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2D*).4f | 3P   |    |
            144.6268  |        8 |           |      |    13.942010    -     22.514748   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3F   |    |
            144.7487  |        5 |           |      |    13.919926    -     22.485376   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3H   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            144.7580  |        8 |           |      |    14.535917    -     23.100844   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).6p | 3P   |    |
            145.0093  |        7 |           |      |    15.913266    -     24.463392   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(4S*).5f | 5F   |    |
            145.1141  |        3 |           |      |    12.182993    -     20.726876   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 5F   |    |
            145.3408  |        7 |           |      |    12.182993    -     20.713583   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).6p | 3P   |    |
            145.5769  |        1 |           |      |    16.696631    -     25.213414   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2P*).4f | 3D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            145.7351  |        8 |           |      |    12.182993    -     20.690493   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 5F   |    |
            145.7845  |        6 |           |      |    15.030552    -     23.535184   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 1D   |    |
            145.8806  |        4 |           |      |    15.030552    -     23.529589   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 1F   |    |
            146.1206  |        5 |           |      |    12.182993    -     20.668055   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).6p | 3D   |    |
            146.2549  |        2 |           |      |    15.842966    -     24.320269   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            146.573   |        3 |           |      |    15.061096    -     23.519982   | 5s2.5p3.(4S*).6s | 5S*  | 5s2.5p3.(2D*).4f | 3P   |    |
            146.8178  |        6 |           |      |    12.182993    -     20.627754   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).4f | 5F   |    |
            146.8378  |        1 |           |      |    17.191425    -     25.634972   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2P*).4f | 3F   |    |
            147.1312  |        9 |           |      |    14.757346    -     23.184106   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2D*).4f | 3D   |    |
            147.2727  |        7 |           |      |    15.116494    -     23.535184   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 1D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            147.4781  |        2 |           |      |    15.913266    -     24.320269   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3F   |    |
            148.2243  |       9w |           |      |     4.476194    -     12.840820   | 5s2.5p4          | 1S   | 5s.5p5           | 3P*  |    |
            148.4688  |        6 |           |      |    14.535917    -     22.886794   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).6p | 3D   |    |
            148.6291  |        7 |           |      |    13.837307    -     22.179181   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3G   |    |
            148.8474  |        4 |           |      |    15.030552    -     23.360179   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3P   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            149.5446  |        8 |           |      |    15.116494    -     23.407288   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3D   |    |
            149.7708  |        4 |           |      |    14.535917    -     22.814220   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).6p | 1D   |    |
            150.1157  |        1 |           |      |    13.919926    -     22.179181   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3G   |    |
            150.3997  |        0 |           |      |    15.116494    -     23.360179   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            150.4900  |        3 |           |      |    13.868423    -     22.107135   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3G   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            150.8178  |        5 |           |      |    15.636858    -     23.857684   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2D*).4f | 1G   |    |
