
-------------------------------------------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |         Lower level          |          Upper level           |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------------------|--------------------------------|    |
          Air (nm)  |       |           |      |                                 | Conf.                | Term  | Conf.                  | Term  |    |
          412.319   |   180 |           |      |                                 |                      |       |                        |       |    |
          412.357   |  2000 | 1.00e+08  | B    |    0.266964    -     3.272878   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          412.407   |   120 | 6.1e+06   | C    |    1.218096    -     4.223611   | 3d3.4s2              | a 4P  | 3d3.(4P).4s.4p.(3P*)   | w 4D* |    |
          412.807   |  3100 | 7.70e+07  | B    |    0.275259    -     3.277849   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6D* |    |
          412.886   |   120 |           |      |                                 |                      |       |                        |       |    |
          413.202   |  3100 | 5.5e+07   | C    |    0.286572    -     3.286316   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6D* |    |
          413.449   |  2300 | 2.90e+07  | B    |    0.300634    -     3.298575   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          415.969   |   150 | 7.1e+05   | B    |    0.286572    -     3.266351   | 3d4.(5D).4s          | a 6D  | 3d3.(4F).4s.4p.(3P*)   | z 2G* |    |
          417.401   |   100 |           |      |                                 |                      |       |                        |       |    |
          417.942   |   230 | 1.46e+06  | B    |    0.300634    -     3.266351   | 3d4.(5D).4s          | a 6D  | 3d3.(4F).4s.4p.(3P*)   | z 2G* |    |
          418.259   |   150 | 1.21e+06  | B+   |    0.275259    -     3.238725   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 4F* |    |
          418.984   |   180 | 1.20e+06  | B+   |    0.286572    -     3.244904   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 4F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          419.156   |   180 | 7.e+05    | E    |    0.266964    -     3.224113   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 4F* |    |
          420.986   |   230 | 1.58e+06  | B+   |    0.300634    -     3.244904   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 4F* |    |
          422.662   |   120 |           |      |                                 |                      |       |                        |       |    |
          423.246   |   360 | 9.8e+07   | C    |    1.955327    -     4.883871   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | u 4F* |    |
          423.295   |   180 | 7.7e+07   | C    |    1.949556    -     4.877760   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | u 4F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          423.400   |   180 | 4.8e+05   | C    |    0.040104    -     2.967577   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 2D* |    |
          423.576   |   120 |           |      |                                 |                      |       |                        |       |    |
          425.737   |   100 |           |      |                                 |                      |       |                        |       |    |
          425.931   |   120 | 6.2e+05   | C    |    0.017033    -     2.927114   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 2D* |    |
          426.216   |   120 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          426.864   |   560 | 1.2e+08   | C    |    1.867569    -     4.771290   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | x 4H* |    |
          427.155   |   460 | 9.6e+07   | C    |    1.859879    -     4.761620   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | x 4H* |    |
          427.696   |   460 | 9.4e+07   | C    |    1.853486    -     4.751562   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | x 4H* |    |
          428.406   |   430 | 1.2e+08   | C    |    1.848601    -     4.741878   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | x 4H* |    |
          429.182   |   330 | 8.8e+07   | C    |    2.137745    -     5.025786   | 3d4.(3G).4s          | a 4G  | 3d4.(3G).4p            | w 4H* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          429.611   |   220 | 7.7e+07   | C    |    2.130306    -     5.015467   | 3d4.(3G).4s          | a 4G  | 3d4.(3G).4p            | w 4H* |    |
          429.768   |   170 | 7.0e+07   | C    |    2.122234    -     5.006335   | 3d4.(3G).4s          | a 4G  | 3d4.(3G).4p            | w 4H* |    |
          429.803   |   170 | 7.8e+07   | C    |    2.114545    -     4.998410   | 3d4.(3G).4s          | a 4G  | 3d4.(3G).4p            | w 4H* |    |
          430.621   |   170 | 1.2e+06   | C    |    0.017033    -     2.895415   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          430.718   |   140 | 1.11e+06  | B+   |    0.00000     -     2.877740   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          430.980   |   170 | 9.4e+05   | C    |    0.040104    -     2.916092   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          433.002   |   460 | 5.2e+06   | B+   |    0.00000     -     2.862554   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          433.282   |   510 | 4.6e+06   | B+   |    0.017033    -     2.877740   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          434.101   |   760 | 5.0e+06   | C    |    0.040104    -     2.895415   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          435.287   |  1000 | 5.8e+06   | C    |    0.068558    -     2.916092   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          435.498   |   130 | 1.3e+07   | C    |    1.892596    -     4.738756   | 3d3.4s2              | a 2H  | 3d4.(3H).4p            | x 2H* |    |
          435.594   |   150 | 1.05e+06  | B+   |    0.017033    -     2.862554   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          436.804   |   150 | 1.01e+06  | B+   |    0.040104    -     2.877740   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4F* |    |
          437.323   | 140bl |           |      |                                 |                      |       |                        |       |    |
          437.530   |   100 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          437.924   | 12000 | 1.1e+08   | C    |    0.300634    -     3.131026   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          438.055   |   100 |           |      |                                 |                      |       |                        |       |    |
          438.472   |  7000 | 1.1e+08   | C    |    0.286572    -     3.113425   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          438.997   |  4800 | 6.9e+07   | C    |    0.275259    -     3.098722   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          439.523   |  3600 | 5.5e+07   | C    |    0.266964    -     3.087054   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          440.058   |  1400 | 3.4e+07   | C    |    0.261889    -     3.078556   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          440.664   |  2300 | 2.2e+07   | C    |    0.300634    -     3.113425   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          440.764   |  2800 | 4.4e+07   | C    |    0.286572    -     3.098722   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          440.820   |  3600 | 6.0e+07   | C    |    0.275259    -     3.087054   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          440.851   |  4600 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          441.214   |   140 | 4.2e+06   | B+   |    0.261889    -     3.071173   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 4P* |    |
          441.647   |   640 | 2.6e+07   | C    |    0.266964    -     3.073491   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          441.994   |   120 | 2.0e+06   | C    |    0.275259    -     3.079588   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          442.157   |   640 | 1.4e+07   | C    |    0.275259    -     3.078556   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          442.600   |   460 | 6.8e+06   | C    |    0.286572    -     3.087054   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          442.731   |   120 |           |      |                                 |                      |       |                        |       |    |
          442.852   |   310 | 4.9e+06   | C    |    0.266964    -     3.065864   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          442.980   |   230 | 3.0e+06   | C    |    0.300634    -     3.098722   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | y 6F* |    |
          443.614   |   430 | 1.1e+07   | C    |    0.261889    -     3.055976   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          443.784   |   640 | 9.3e+06   | C    |    0.286572    -     3.079588   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          444.168   |   830 | 1.3e+07   | C    |    0.275259    -     3.065864   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          444.421   |   640 | 1.6e+07   | C    |    0.266964    -     3.055976   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          445.201   |   610 | 9.2e+07   | C    |    1.867569    -     4.651694   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | z 4I* |    |
          445.748   |   410 | 1.1e+07   | C    |    0.275259    -     3.055976   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          445.776   |   120 | 2.7e+07   | C    |    1.872630    -     4.653163   | 3d3.4s2              | a 2H  | 3d4.(3H).4p            | z 2I* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          445.976   |  1000 | 1.8e+07   | C    |    0.286572    -     3.065864   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          446.029   |  2000 | 3.0e+07   | C    |    0.300634    -     3.079588   | 3d4.(5D).4s          | a 6D  | 3d4.(5D).4p            | z 6P* |    |
          446.236   |   610 | 7.6e+07   | C    |    1.859879    -     4.637530   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | z 4I* |    |
          446.801   |   120 | 2.3e+07   | C    |    1.848601    -     4.622759   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | z 4I* |    |
          446.971   |   380 | 6.2e+07   | C    |    1.853486    -     4.626585   | 3d4.(3H).4s          | a 4H  | 3d4.(3H).4p            | z 4I* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          447.404   |   120 | 4.7e+07   | C    |    1.955327    -     4.725743   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3P).4p          | t 4D* |    |
          447.471   |   200 |           |      |                                 |                      |       |                        |       |    |
          448.889   |   380 |           |      |                                 |                      |       |                        |       |    |
          449.606   |   100 | 4.0e+07   | C    |    1.949556    -     4.706403   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3P).4p          | t 4D* |    |
          450.195   |   120 | 5.5e+06   | C    |    1.376298    -     4.129528   | 3d3.4s2              | a 2G  | 3d3.(2G).4s.4p.(3P*)   | y 2G* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          452.422   |   140 | 3.0e+07   | C    |    1.892596    -     4.632291   | 3d3.4s2              | a 2H  | 3d4.(3H).4p            | v 2G* |    |
          454.539   |   360 | 7.6e+07   | C    |    1.955327    -     4.682256   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | v 4G* |    |
          454.965   |   100 |           |      |                                 |                      |       |                        |       |    |
          456.071   |   280 | 7.0e+07   | C    |    1.949556    -     4.667318   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | v 4G* |    |
          457.178   |   200 | 6.0e+07   | C    |    1.945172    -     4.656355   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | v 4G* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          457.717   |   510 | 4.75e+06  | B+   |    0.00000     -     2.707991   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          457.873   |   140 | 6.8e+07   | C    |    1.942189    -     4.649261   | 3d4.(3F2).4s         | b 4F  | 3d4.(a 3F).4p          | v 4G* |    |
          458.040   |   640 | 4.71e+06  | B+   |    0.017033    -     2.723121   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          458.636   |   830 | 5.1e+06   | B+   |    0.040104    -     2.742663   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          459.122   |   170 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          459.411   |  1300 | 5.6e+06   | B+   |    0.068558    -     2.766558   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          460.615   |   100 | 6.9e+05   | C    |    0.017033    -     2.707991   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          460.965   |    30 |           |      |                                 |                      |       |                        |       |    |
          461.174   |    25 |           |      |                                 |                      |       |                        |       |    |
          461.977   |   230 | 6.2e+05   | B+   |    0.040104    -     2.723121   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          462.441   |    65 | 4.7e+06   | C    |    1.050919    -     3.731251   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          462.648   |    50 | 9.0e+06   | C    |    1.043079    -     3.722201   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          463.518   |   100 | 3.7e+05   | B    |    0.068558    -     2.742663   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4G* |    |
          464.007   |    65 | 7.8e+06   | C    |    1.050919    -     3.722201   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          464.074   |    65 | 1.9e+06   | C    |    1.063602    -     3.734504   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          464.640   |   130 | 1.0e+07   | C    |    1.063602    -     3.731251   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          464.889   |    30 |           |      |                                 |                      |       |                        |       |    |
          466.614   |    30 |           |      |                                 |                      |       |                        |       |    |
          467.049   |   160 | 1.4e+07   | C    |    1.080616    -     3.734504   | 3d4.(5D).4s          | a 4D  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          468.445   |    24 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          468.692   |    35 |           |      |                                 |                      |       |                        |       |    |
          470.616   |    55 | 2.4e+07   | C    |    1.930686    -     4.564451   | 3d4.(3P2).4s         | b 4P  | 3d3.(a 2D).4s.4p.(3P*) | x 4P* |    |
          470.657   |    80 | 1.7e+07   | C    |    2.137745    -     4.771290   | 3d4.(3G).4s          | a 4G  | 3d4.(3H).4p            | x 4H* |    |
          471.056   |    80 | 1.9e+07   | C    |    2.130306    -     4.761620   | 3d4.(3G).4s          | a 4G  | 3d4.(3H).4p            | x 4H* |    |
          471.412   |    65 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          471.589   |    35 |           |      |                                 |                      |       |                        |       |    |
          471.769   |    55 |           |      |                                 |                      |       |                        |       |    |
          472.151   |    40 |           |      |                                 |                      |       |                        |       |    |
          472.286   |    40 |           |      |                                 |                      |       |                        |       |    |
          472.953   |    40 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          473.038   |    27 |           |      |                                 |                      |       |                        |       |    |
          474.263   |    27 |           |      |                                 |                      |       |                        |       |    |
          474.663   |    24 | 1.9e+07   | C    |    2.028567    -     4.639891   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          474.852   |    40 | 1.2e+07   | C    |    2.039528    -     4.649814   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          475.098   |    45 | 1.7e+07   | C    |    2.054744    -     4.663669   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          475.156   |    35 | 1.1e+07   | C    |    1.930686    -     4.539286   | 3d4.(3P2).4s         | b 4P  | 3d3.(a 2D).4s.4p.(3P*) | x 4P* |    |
          475.393   |    40 | 1.5e+07   | C    |    2.074108    -     4.681415   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          475.748   |    65 | 7.6e+07   | C    |    2.028567    -     4.633932   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          476.663   |    55 | 5.6e+07   | C    |    2.039528    -     4.639891   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          477.636   |   130 | 5.1e+07   | C    |    2.054744    -     4.649814   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          477.652   |       |           |      |                                 |                      |       |                        |       |    |
          478.651   |   110 | 4.7e+07   | C    |    2.074108    -     4.663669   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          479.692   |   130 | 4.8e+07   | C    |    2.097472    -     4.681415   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
          479.977   |    19 | 1.27e+05  | B+   |    0.00000     -     2.582402   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          480.753   |   130 | 5.8e+07   | C    |    2.124663    -     4.702905   | 3d3.(4F).4s.4p.(3P*) | z 6G* | 3d3.4s.(5F).5s         | e 6F  |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          482.745   |   130 | 1.19e+06  | B+   |    0.040104    -     2.607699   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          483.164   |   150 | 2.0e+06   | B+   |    0.017033    -     2.582402   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          483.243   |   120 | 2.23e+06  | B    |    0.00000     -     2.564955   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          483.302   |    19 |           |      |                                 |                      |       |                        |       |    |
          484.881   |    19 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          485.148   |   320 | 1.03e+07  | B+   |    0.00000     -     2.554880   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          486.261   |    35 |           |      |                                 |                      |       |                        |       |    |
          486.474   |   480 | 7.7e+06   | B+   |    0.017033    -     2.564955   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          487.126   |    21 |           |      |                                 |                      |       |                        |       |    |
          487.548   |   620 | 7.3e+06   | B+   |    0.040104    -     2.582402   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          488.056   |    55 | 3.2e+06   | C    |    1.194839    -     3.734504   | 3d3.4s2              | a 4P  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          488.156   |   740 | 7.7e+06   | B+   |    0.068558    -     2.607699   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 4D* |    |
          489.160   |    27 |           |      |                                 |                      |       |                        |       |    |
          489.421   |    21 |           |      |                                 |                      |       |                        |       |    |
          490.062   |    55 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          490.429   |  95bl | 7.4e+06   | C    |    1.194839    -     3.722201   | 3d3.4s2              | a 4P  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          490.434   |       | 9.9e+06   | C    |    2.137745    -     4.665042   | 3d4.(3G).4s          | a 4G  |                        | y 4H* |    |
          492.565   |    85 | 7.3e+06   | C    |    1.218096    -     3.734504   | 3d3.4s2              | a 4P  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          493.203   |    35 | 4.6e+06   | C    |    1.218096    -     3.731251   | 3d3.4s2              | a 4P  | 3d3.(4P).4s.4p.(3P*)   | y 4P* |    |
          496.612   |    23 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          500.233   |    70 |           |      |                                 |                      |       |                        |       |    |
          501.462   |    85 |           |      |                                 |                      |       |                        |       |    |
          505.163   |    28 |           |      |                                 |                      |       |                        |       |    |
          506.412   |    35 |           |      |                                 |                      |       |                        |       |    |
          510.514   |    35 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          512.853   |   110 |           |      |                                 |                      |       |                        |       |    |
          513.842   |   110 |           |      |                                 |                      |       |                        |       |    |
          513.953   |    25 |           |      |                                 |                      |       |                        |       |    |
          514.872   |    70 |           |      |                                 |                      |       |                        |       |    |
          515.935   |    40 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          516.994   |    23 |           |      |                                 |                      |       |                        |       |    |
          517.677   |    70 |           |      |                                 |                      |       |                        |       |    |
          519.201   |    20 |           |      |                                 |                      |       |                        |       |    |
          519.299   |   110 | 4.0e+07   | C    |    2.316028    -     4.702905   | 3d3.(4F).4s.4p.(3P*) | z 6F* | 3d3.4s.(5F).5s         | e 6F  |    |
          519.362   |    23 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          519.483   |   110 |           |      |                                 |                      |       |                        |       |    |
          519.536   |    55 | 2.3e+07   | C    |    2.277886    -     4.663669   | 3d3.(4F).4s.4p.(3P*) | z 6F* | 3d3.4s.(5F).5s         | e 6F  |    |
          520.661   |    20 |           |      |                                 |                      |       |                        |       |    |
          521.659   |    40 |           |      |                                 |                      |       |                        |       |    |
          522.577   |    35 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          523.375   |    35 |           |      |                                 |                      |       |                        |       |    |
          523.407   |   110 | 4.9e+07   | C    |    2.358616    -     4.726747   | 3d4.(3H).4s          | b 2H  | 3d4.(3H).4p            | x 2H* |    |
          524.020   |    20 |           |      |                                 |                      |       |                        |       |    |
          524.087   |   110 | 4.3e+07   | C    |    2.373693    -     4.738756   | 3d4.(3H).4s          | b 2H  | 3d4.(3H).4p            | x 2H* |    |
          526.098   |    17 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          535.341   |    40 |           |      |                                 |                      |       |                        |       |    |
          538.343   |    35 |           |      |                                 |                      |       |                        |       |    |
          538.514   |    40 |           |      |                                 |                      |       |                        |       |    |
          538.830   |    14 |           |      |                                 |                      |       |                        |       |    |
          539.787   |    11 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          540.193   |   100 |           |      |                                 |                      |       |                        |       |    |
          541.526   |   140 | 3.1e+07   | C    |    2.373693    -     4.662595   | 3d4.(3H).4s          | b 2H  | 3d4.(3H).4p            | z 2I* |    |
          541.809   |    28 |           |      |                                 |                      |       |                        |       |    |
          542.408   |    50 |           |      |                                 |                      |       |                        |       |    |
          543.418   |    40 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          543.766   |    11 |           |      |                                 |                      |       |                        |       |    |
          545.812   |    17 |           |      |                                 |                      |       |                        |       |    |
          548.722   |    25 |           |      |                                 |                      |       |                        |       |    |
          548.792   |    85 | 2.9e+07   | C    |    2.373693    -     4.632291   | 3d4.(3H).4s          | b 2H  | 3d4.(3H).4p            | v 2G* |    |
          548.994   |    25 |           |      |                                 |                      |       |                        |       |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          550.487   |    28 |           |      |                                 |                      |       |                        |       |    |
          550.775   |    70 | 3.5e+07   | C    |    2.358616    -     4.609074   | 3d4.(3H).4s          | b 2H  | 3d4.(3H).4p            | v 2G* |    |
          551.118   |    14 |           |      |                                 |                      |       |                        |       |    |
          554.593   |    23 | 3.7e+05   | B    |    1.063602    -     3.298575   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 6D* |    |
          554.707   |    70 | 1.16e+06  | B    |    1.080616    -     3.315129   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 6D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          555.875   |    35 | 9.4e+06   | C    |    1.711173    -     3.940984   | 3d3.4s2              | a 2P  | 3d3.(2P).4s.4p.(3P*)   | 4P*   |    |
          556.166   |    28 | 6.2e+06   | C    |    1.712338    -     3.940984   | 3d3.4s2              | a 2P  | 3d3.(2P).4s.4p.(3P*)   | 4P*   |    |
          558.450   |   140 | 1.68e+06  | B    |    1.063602    -     3.283137   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
          558.600   |    23 |           |      |                                 |                      |       |                        |       |    |
          559.242   |   100 | 2.6e+06   | B    |    1.050919    -     3.267312   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          560.138   |    28 |           |      |                                 |                      |       |                        |       |    |
          560.494   |    70 | 2.8e+06   | B+   |    1.043079    -     3.254521   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
          562.420   |    13 |           |      |                                 |                      |       |                        |       |    |
          562.460   |   200 | 6.8e+06   | B    |    1.063602    -     3.267312   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
          562.489   |    70 | 4.6e+06   | B+   |    1.050919    -     3.254521   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
                    |       |           |      |                                 |                      |       |                        |       |    |
          562.601   |    55 | 6.0e+06   | B    |    1.043079    -     3.246232   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
          562.764   |   400 | 1.14e+07  | B    |    1.080616    -     3.283137   | 3d4.(5D).4s          | a 4D  | 3d4.(5D).4p            | y 4D* |    |
          563.246   |    13 | 1.6e+04   | C+   |    0.068558    -     2.269191   | 3d3.4s2              | a 4F  | 3d3.(4F).4s.4p.(3P*)   | z 6D* |    |
          563.390   |    10 |           |      |                                 |                      |       |                        |       |    |
          563.551   |    13 |           |      |                                 |                      |       |                        |       |    |
