
--------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |    Rel. |    Aki    | Acc. |            Ei           Ek            |        Lower level         |        Upper level         |Type|
              Wavelength |    Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------|----------------------------|    |
               Vac (nm)  |         |           |      |                                       | Conf.              | Term  | Conf.              | Term  |    |
             175.1698    |     160 |           |      |    30.52396765    -     37.60191260   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
             175.6835    |     160 |           |      |    30.57421442    -     37.63145714   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
             175.8105    |     140 |           |      |    30.52396765    -     37.57611257   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4P    |    |
             175.8555    |     160 |           |      |    30.55156671    -     37.60191260   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).5s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             175.8590    |    40bl |           |      |    27.23293270    -     34.2830924    | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(1D).3p    | 2P*   |    |
             176.3727    |      40 |           |      |    30.52396765    -     37.55363879   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 2F    |    |
             176.5015    |      60 |           |      |    30.55156671    -     37.57611257   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4P    |    |
             176.5898    |     140 |           |      |    27.23293270    -     34.25396057   | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(1D).3p    | 2P*   |    |
             176.7900    |      22 |           |      |    27.27000651    -     34.2830924    | 2s2.2p4.(3P).3s    | 4P    | 2s2.2p4.(1D).3p    | 2P*   |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             176.8085    |      22 |           |      |    30.52396765    -     37.53631164   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4F    |    |
             177.8282    |      60 |           |      |    30.57421442    -     37.54635188   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 2P    |    |
             177.8747    |      60 |           |      |    30.57421442    -     37.54451644   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4P    |    |
             178.3783    |      60 |           |      |    30.55156671    -     37.50219077   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4P    |    |
             178.9613    |    40bl |           |      |    30.57421442    -     37.50219077   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             179.6516    |     140 |           |      |    30.52396765    -     37.42533174   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             179.7198    |      60 |           |      |    30.55156671    -     37.45032458   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             179.8281    |     160 |           |      |    30.52396765    -     37.41856080   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             180.0733    |     140 |           |      |    30.55156671    -     37.43677650   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             180.3114    |      60 |           |      |    30.57421442    -     37.45032458   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             180.3732    |     140 |           |      |    30.55156671    -     37.42533174   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             180.6671    |      12 |           |      |    30.57421442    -     37.43677650   | 2s2.2p4.(3P).3p    | 4P*   | 2s2.2p4.(3P).4d    | 4D    |    |
             180.822     |      11 |           |      |    31.34301373    -     38.19972918   | 2s2.2p4.(3P).3p    | 2S*   | 2s2.2p4.(1D).4s    | 2D    |    |
             182.5343    |    160* |           |      |    34.01686851    -     40.809245     | 2s2.2p4.(1D).3p    | 2F*   | 2s2.2p4.(1D).5s    | 2D    |    |
             182.5343    |    160* |           |      |    34.01686851    -     40.809227     | 2s2.2p4.(1D).3p    | 2F*   | 2s2.2p4.(1D).5s    | 2D    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             182.6667    |      12 |           |      |    30.95829570    -     37.74577362   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 2P    |    |
             182.6829    |     180 |           |      |    34.02238871    -     40.809227     | 2s2.2p4.(1D).3p    | 2F*   | 2s2.2p4.(1D).5s    | 2D    |    |
             183.1481    |      22 |           |      |    30.97616349    -     37.74577362   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 2P    |    |
             183.39102   |     160 |           |      |    30.92735645    -     37.68800369   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 2P    |    |
             184.2341    |     140 |           |      |    30.95829570    -     37.68800369   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 2P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             184.3908    |     160 |           |      |    30.95829570    -     37.68227719   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
             184.59963   |     160 |           |      |    30.88553045    -     37.60191260   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
             184.7249    |      12 |           |      |    30.97616349    -     37.68800369   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 2P    |    |
             184.88243   |     140 |           |      |    30.97616349    -     37.68227719   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
             184.9381    |     180 |           |      |    30.92735645    -     37.63145714   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             185.31166   |     180 |           |      |    30.88553045    -     37.57611257   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).4d    | 4P    |    |
             185.3453    |      40 |           |      |    34.01686851    -     40.706234     | 2s2.2p4.(1D).3p    | 2F*   | 2s2.2p4.(1D).4d    | 2F    |    |
             185.40396   |    180* |           |      |    31.51244103    -     38.19972918   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(1D).4s    | 2D    |    |
             185.40396   |    180* |           |      |    31.51244103    -     38.19968445   | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(1D).4s    | 2D    |    |
             185.4976    |      40 |           |      |    34.02238871    -     40.706256     | 2s2.2p4.(1D).3p    | 2F*   | 2s2.2p4.(1D).4d    | 2F    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             185.7565    |      60 |           |      |    30.92735645    -     37.60191260   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
             185.7952    |     140 |           |      |    30.95829570    -     37.63145714   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5s    | 4P    |    |
