
---------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.          | Term  | Conf.          | Term  |    |
            244.278   |    1H |           |      |    14.246422    -     19.320299   | 5p4.(1D<2>).5d | 2[4]  | 5p4.(3P<2>).6f | 2[5]* |    |
            244.679   |     0 |           |      |    13.442747    -     18.508410   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[4]* |    |
            246.660   |    2h |           |      |    13.442747    -     18.467669   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[2]* |    |
            246.843   |     5 |           |      |    12.324647    -     17.345839   | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<2>).4f | 2[5]* |    |
            247.018   |     5 |           |      |    13.378452    -     18.396167   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            247.589   |   100 |           |      |    12.324647    -     17.33076    | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<2>).4f | 2[5]* |    |
            247.882   |     4 |           |      |    12.324647    -     17.324794   | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<2>).7p | 2[3]* |    |
            247.940   |     1 |           |      |    13.378452    -     18.377519   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(1S<0>).6p | 2[1]* |    |
            248.911   |    50 |           |      |    13.442747    -     18.422302   | 5p4.(3P<1>).5d | 2[3]  | 5p4.(3P<1>).4f | 2[4]* |    |
            249.076   |    20 |           |      |    13.313638    -     18.289864   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<0>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            249.178   |     5 |           |      |    13.584097    -     18.558283   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(3P<1>).4f | 2[3]* |    |
            250.998   |     0 |           |      |    12.541929    -     17.480146   | 5p4.(3P<0>).6s | 2[0]  | 5p4.(3P<2>).7p | 2[2]* |    |
            251.706   |     1 |           |      |    13.584097    -     18.508410   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(3P<1>).4f | 2[4]* |    |
            252.367   |     0 |           |      |    13.378452    -     18.289864   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(3P<0>).4f | 2[3]* |    |
            252.397   |     1 |           |      |    15.080051    -     19.990972   | 5p4.(3P<0>).6p | 2[1]* | 5p4.(3P<1>).5g | 2[3]  |    |
                      |       |           |      |                                   |                |       |                |       |    |
            252.446   |     3 |           |      |    12.324647    -     17.234456   | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<2>).4f | 2[3]* |    |
            252.679   |    12 |           |      |    12.324647    -     17.229819   | 5p4.(3P<2>).5d | 2[4]  | 5p4.(3P<2>).4f | 2[4]* |    |
            252.698   |    12 |           |      |    13.391195    -     18.296236   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<0>).4f | 2[3]* |    |
            253.018   |     2 |           |      |    13.391195    -     18.289864   | 5p4.(3P<0>).5d | 2[2]  | 5p4.(3P<0>).4f | 2[3]* |    |
            253.802   |    3h |           |      |    13.584097    -     18.467669   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(3P<1>).4f | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
