
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           746.757  |    18 |           |      |                     |    |
           747.958  |    16 |           |      |                     |    |
           751.570  |   14w |           |      |                     |    |
                    |       |           |      |                     |    |
           751.795  |    12 |           |      |                     |    |
           754.062  |   20w |           |      |                     |    |
           754.459  |    20 |           |      |                     |    |
           755.146  |    29 |           |      |                     |    |
           755.470  |    40 |           |      |                     |    |
                    |       |           |      |                     |    |
           755.845  |    25 |           |      |                     |    |
           756.009  |    12 |           |      |                     |    |
           756.212  |    12 |           |      |                     |    |
           760.715  |    80 |           |      |                     |    |
           761.208  |    14 |           |      |                     |    |
                    |       |           |      |                     |    |
           762.117  |    20 |           |      |                     |    |
           765.860  |    29 |           |      |                     |    |
           769.083  |    18 |           |      |                     |    |
           770.427  |    14 |           |      |                     |    |
           770.842  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           776.655  |    10 |           |      |                     |    |
           781.632  |    12 |           |      |                     |    |
           781.935  |   110 |           |      |                     |    |
           782.294  |    35 |           |      |                     |    |
           782.672  |    40 |           |      |                     |    |
                    |       |           |      |                     |    |
           784.935  |    90 |           |      |                     |    |
           786.999  |    35 |           |      |                     |    |
           787.625  |    14 |           |      |                     |    |
           788.218  |    16 |           |      |                     |    |
           789.798  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           790.846  |    16 |           |      |                     |    |
           794.047  |    20 |           |      |                     |    |
           794.461  |   160 |           |      |                     |    |
           795.666  |    80 |           |      |                     |    |
           795.998  |    80 |           |      |                     |    |
                    |       |           |      |                     |    |
           796.363  |    20 |           |      |                     |    |
           800.527  |   160 |           |      |                     |    |
           804.605  |    25 |           |      |                     |    |
           805.306  |    16 |           |      |                     |    |
           805.529  |    20 |           |      |                     |    |
                    |       |           |      |                     |    |
           805.576  |    20 |           |      |                     |    |
           805.808  |    60 |           |      |                     |    |
           806.309  |   150 |           |      |                     |    |
           807.008  |   790 |           |      |                     |    |
           811.428  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           812.017  |    20 |           |      |                     |    |
           813.299  |   390 |           |      |                     |    |
           815.258  |    20 |           |      |                     |    |
           818.877  |    12 |           |      |                     |    |
           819.473  |    40 |           |      |                     |    |
                    |       |           |      |                     |    |
           820.173  |    60 |           |      |                     |    |
           821.253  |   280 |           |      |                     |    |
           824.037  |    20 |           |      |                     |    |
