
-----------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |      Lower level       |      Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |------------------------|------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.           | Term | Conf.           | Term |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             742.364   |   685 | 5.64e+06  | B+   |   10.3259082    -     11.9955748   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4S*  |    |
             744.229   |   785 | 1.19e+07  | B+   |   10.3300939    -     11.9955748   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4S*  |    |
             746.831   |   900 | 1.96e+07  | B+   |   10.3358951    -     11.9955748   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4S*  |    |
             760.880   |   185 |           |      |                                    |                 |      |                 |      |    |
             818.487   |   400 | 8.21e+06  | B+   |   10.3300939    -     11.8444765   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             818.802   |   400 | 1.25e+07  | B+   |   10.3259082    -     11.8397081   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
             820.036   |   250 | 4.68e+06  | B+   |   10.3259082    -     11.8374293   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
             821.072   |   300 | 5.23e+06  | B+   |   10.3300939    -     11.8397081   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
             821.634   |   570 | 2.26e+07  | B+   |   10.3358951    -     11.8444765   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
             822.314   |   400 | 2.62e+07  | B+   |   10.3300939    -     11.8374293   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             824.239   |   400 | 1.31e+07  | B+   |   10.3358951    -     11.8397081   | 2s2.2p2.(3P).3s | 4P   | 2s2.2p2.(3P).3p | 4P*  |    |
             856.774   |   500 | 4.86e+06  | B+   |   10.6796698    -     12.1263781   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2P*  |    |
             859.400   |   570 | 2.09e+07  | B+   |   10.6796698    -     12.1219569   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).3p | 2P*  |    |
