
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |      Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
          |           Wavelength |      Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
          |            Vac (nm)  |           |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
Mo VII    |           211.4018   |        50 |           |      |    75.844509    -     81.707520   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           214.033    |         5 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           215.0690   |        50 | 8.74e+06  |      |    43.23357079  -     48.99660777 | 4p5.(2P*).4d2.(1G)    | 2G*     | 4p6.5g                | 2G      |    |
Mo VII    |           215.0819   |        10 |           |      |    76.275562    -     82.038256   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
Mo VII    |           215.1039   |       160 |           |      |    76.275562    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
Mo III    |           216.519    |        75 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           217.057    |        75 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           217.246    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           217.5449   |        40 |           |      |    76.340211    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
Mo VI     |           217.8087   |       200 | 1.06e+07  |      |    43.30569115  -     48.99623953 | 4p5.(2P*).4d2.(3P)    | 2D*     | 4p6.5g                | 2G      |    |
Mo VII    |           217.9154   |        60 |           |      |    75.844509    -     81.532366   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           217.937    |        75 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           218.437    |       100 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           219.2538   |  10000000 | 1.14e+09  |      |    42.22539332  -     47.87842905 | 4p6.6p                | 2P*     | 4p6.6d                | 2D      |    |
Mo VII    |           220.0862   |       100 |           |      |    76.075844    -     81.707520   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
Mo VII    |           220.4859   |        40 |           |      |    76.392644    -     82.014114   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           221.102    |       100 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           222.1242   |     40000 | 2.68e+07  |      |    49.46122365  -     55.04124012 | 4p5.(2P*).4d2.(1S)    | 2F*     | 4p6.6g                | 2G      |    |
Mo III    |           222.319    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           224.8554   |       120 |           |      |    77.441006    -     82.953247   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
Mo III    |           225.318    |       100 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo II     |           226.969    |       400 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           226.971    |       150 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           227.2560   |  15000000 | 1.10e+09  |      |    42.47232768  -     47.92635761 | 4p6.6p                | 2P*     | 4p6.6d                | 2D      |    |
Mo VII    |           227.3428   |        80 |           |      |    80.070462    -     85.522398   | 4s2.4p5.(2P*<1/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[3/2]* |    |
Mo III    |           227.547    |        50 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           227.564    |        50 |           |      |                                   |                       |         |                       |         |    |
