
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             298.3679   |        |           |      |     0.000000     -      4.154204    | 4p6.5s    | 2S   | 4p6.27p        | 2P*  |       |
             298.3679   |        |           |      |     0.000000     -      4.154204    | 4p6.5s    | 2S   | 4p6.27p        | 2P*  |       |
             298.5117   |        |           |      |     0.000000     -      4.152205    | 4p6.5s    | 2S   | 4p6.26p        | 2P*  |       |
             298.5140   |        |           |      |     0.000000     -      4.152172    | 4p6.5s    | 2S   | 4p6.26p        | 2P*  |       |
             298.6754   |        |           |      |     0.000000     -      4.149928    | 4p6.5s    | 2S   | 4p6.25p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             298.6782   |        |           |      |     0.000000     -      4.149889    | 4p6.5s    | 2S   | 4p6.25p        | 2P*  |       |
             298.8634   |        |           |      |     0.000000     -      4.147318    | 4p6.5s    | 2S   | 4p6.24p        | 2P*  |       |
             298.8665   |        |           |      |     0.000000     -      4.147275    | 4p6.5s    | 2S   | 4p6.24p        | 2P*  |       |
             299.0800   |        |           |      |     0.000000     -      4.144314    | 4p6.5s    | 2S   | 4p6.23p        | 2P*  |       |
             299.0835   |        |           |      |     0.000000     -      4.144266    | 4p6.5s    | 2S   | 4p6.23p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             299.3313   |        |           |      |     0.000000     -      4.140835    | 4p6.5s    | 2S   | 4p6.22p        | 2P*  |       |
             299.3352   |        |           |      |     0.000000     -      4.140782    | 4p6.5s    | 2S   | 4p6.22p        | 2P*  |       |
             299.6256   |        |           |      |     0.000000     -      4.136769    | 4p6.5s    | 2S   | 4p6.21p        | 2P*  |       |
             299.6299   |        |           |      |     0.000000     -      4.136709    | 4p6.5s    | 2S   | 4p6.21p        | 2P*  |       |
             299.9776   |        | 5.71e+02  |      |     0.000000     -      4.131913    | 4p6.5s    | 2S   | 4p6.20p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             300.3862   |        | 2.05e+03  |      |     0.000000     -      4.126294    | 4p6.5s    | 2S   | 4p6.19p        | 2P*  |       |
             300.3923   |        | 8.72e+02  |      |     0.000000     -      4.126210    | 4p6.5s    | 2S   | 4p6.19p        | 2P*  |       |
             300.8847   |        | 2.64e+03  |      |     0.000000     -      4.119458    | 4p6.5s    | 2S   | 4p6.18p        | 2P*  |       |
             300.8923   |        | 1.05e+03  |      |     0.000000     -      4.119354    | 4p6.5s    | 2S   | 4p6.18p        | 2P*  |       |
             301.4938   |        | 3.26e+03  |      |     0.000000     -      4.111135    | 4p6.5s    | 2S   | 4p6.17p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             301.5029   |        | 1.39e+03  |      |     0.000000     -      4.111011    | 4p6.5s    | 2S   | 4p6.17p        | 2P*  |       |
             302.2478   |        | 4.12e+03  |      |     0.000000     -      4.100880    | 4p6.5s    | 2S   | 4p6.16p        | 2P*  |       |
             302.2591   |        | 1.77e+03  |      |     0.000000     -      4.100726    | 4p6.5s    | 2S   | 4p6.16p        | 2P*  |       |
             303.1979   |        | 4.93e+03  |      |     0.000000     -      4.088030    | 4p6.5s    | 2S   | 4p6.15p        | 2P*  |       |
             303.2120   |        | 2.49e+03  |      |     0.000000     -      4.087841    | 4p6.5s    | 2S   | 4p6.15p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             304.4182   |        | 8.20e+03  |      |     0.000000     -      4.071643    | 4p6.5s    | 2S   | 4p6.14p        | 2P*  |       |
             304.4368   |        | 3.72e+03  |      |     0.000000     -      4.071395    | 4p6.5s    | 2S   | 4p6.14p        | 2P*  |       |
             306.0247   |        | 1.05e+04  |      |     0.000000     -      4.050270    | 4p6.5s    | 2S   | 4p6.13p        | 2P*  |       |
             306.0491   |        | 4.51e+03  |      |     0.000000     -      4.049947    | 4p6.5s    | 2S   | 4p6.13p        | 2P*  |       |
             308.2003   |      2 | 1.49e+04  |      |     0.000000     -      4.021680    | 4p6.5s    | 2S   | 4p6.12p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             308.2340   |        | 6.98e+03  |      |     0.000000     -      4.021241    | 4p6.5s    | 2S   | 4p6.12p        | 2P*  |       |
             311.2566   |     10 | 2.51e+04  |      |     0.000000     -      3.982189    | 4p6.5s    | 2S   | 4p6.11p        | 2P*  |       |
             311.3047   |      3 | 1.27e+04  |      |     0.000000     -      3.981573    | 4p6.5s    | 2S   | 4p6.11p        | 2P*  |       |
             315.7530   |     25 | 3.38e+04  |      |     0.000000     -      3.925483    | 4p6.5s    | 2S   | 4p6.10p        | 2P*  |       |
             315.8259   |      5 | 2.01e+04  |      |     0.000000     -      3.924577    | 4p6.5s    | 2S   | 4p6.10p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             322.7979   |     50 | 6.40e+04  |      |     0.000000     -      3.839814    | 4p6.5s    | 2S   | 4p6.9p         | 2P*  |       |
             322.9156   |      6 | 3.84e+04  |      |     0.000000     -      3.838415    | 4p6.5s    | 2S   | 4p6.9p         | 2P*  |       |
             334.8696   |     60 | 1.37e+05  |      |     0.000000     -      3.701398    | 4p6.5s    | 2S   | 4p6.8p         | 2P*  |       |
             335.0812   |     75 | 8.91e+04  |      |     0.000000     -      3.699061    | 4p6.5s    | 2S   | 4p6.8p         | 2P*  |       |
             358.7050   |    100 | 3.96e+05  |      |     0.000000     -      3.455453    | 4p6.5s    | 2S   | 4p6.7p         | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             359.1572   |     40 | 2.89e+05  |      |     0.000000     -      3.451102    | 4p6.5s    | 2S   | 4p6.7p         | 2P*  |       |
             420.1792   |   1000 | 1.77e+06  |      |     0.000000     -      2.9499052   | 4p6.5s    | 2S   | 4p6.6p         | 2P*  |       |
             421.5524   |    500 | 1.50e+06  |      |     0.000000     -      2.9402952   | 4p6.5s    | 2S   | 4p6.6p         | 2P*  |       |
             505.02     |        | 6.54e+06  |      |    16.64489      -     19.0990      | 4p5.5s.5p | 4S   | 4p5.4d.(1P).5s | 2P*  |       |
             508.79874  |      2 |           |      |     1.5595910    -      3.9957142   | 4p6.5p    | 2P*  | 4p6.10d        | 2D   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             513.24708  |      2 |           |      |     1.5890490    -      4.0040585   | 4p6.5p    | 2P*  | 4p6.12s        | 2S   |       |
             515.01339  |     10 |           |      |     1.5890490    -      3.9957760   | 4p6.5p    | 2P*  | 4p6.10d        | 2D   |       |
             516.50231  |      1 |           |      |     0.000000     -      2.3997945   | 4p6.5s    | 2S   | 4p6.4d         | 2D   | M1+E2 |
             516.51416  |      2 |           |      |     0.000000     -      2.3997392   | 4p6.5s    | 2S   | 4p6.4d         | 2D   | E2    |
             516.9651   |      1 |           |      |     1.5595910    -      3.9572309   | 4p6.5p    | 2P*  | 4p6.11s        | 2S   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             519.52778  |     15 |           |      |     1.5595910    -      3.9454070   | 4p6.5p    | 2P*  | 4p6.9d         | 2D   |       |
             521.76     |        | 2.86e+06  |      |    16.64489      -     19.0205      | 4p5.5s.5p | 4S   | 4p5.5p2        | 4D*  |       |
             523.39679  |      2 |           |      |     1.5890490    -      3.9572309   | 4p6.5p    | 2P*  | 4p6.11s        | 2S   |       |
             526.00338  |     20 |           |      |     1.5890490    -      3.9454932   | 4p6.5p    | 2P*  | 4p6.9d         | 2D   |       |
             526.02285  |      1 |           |      |     1.5890490    -      3.9454070   | 4p6.5p    | 2P*  | 4p6.9d         | 2D   |       |
                        |        |           |      |                                     |           |      |                |      |       |
             532.23800  |      3 |           |      |     1.5595910    -      3.8884333   | 4p6.5p    | 2P*  | 4p6.10s        | 2S   |       |
             536.26013  |     40 |           |      |     1.5595910    -      3.8709650   | 4p6.5p    | 2P*  | 4p6.8d         | 2D   |       |
             539.05679  |      4 |           |      |     1.5890490    -      3.8884333   | 4p6.5p    | 2P*  | 4p6.10s        | 2S   |       |
