
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |         Lower level         |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |-----------------------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.          | Term       | Conf.          | Term       |    |
Bi II     |            586.02     |     20 |           |      |                                    |                |            |                |            |    |
Bi II     |            597.30     |     20 |           |      |                                    |                |            |                |            |    |
Bi II     |            605.91     |     15 |           |      |                                    |                |            |                |            |    |
Bi II     |            612.80     |     15 |           |      |                                    |                |            |                |            |    |
Bi I      |            613.482    |      6 | 1.8e+06   |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            647.573    |      3 |           |      |                                    |                |            |                |            |    |
Bi I      |            647.624    |      3 |           |      |                                    |                |            |                |            |    |
Bi II     |            649.77     |     15 |           |      |                                    |                |            |                |            |    |
Bi II     |            657.72     |     10 |           |      |                                    |                |            |                |            |    |
Bi II     |            660.0339   |    40w |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            662.34     |     12 |           |      |                                    |                |            |                |            |    |
Bi II     |            680.9196   |    50w |           |      |                                    |                |            |                |            |    |
Bi I      |            699.112    |     4w |           |      |                                    |                |            |                |            |    |
Bi II     |            703.3      |     12 |           |      |                                    |                |            |                |            |    |
Bi I      |            703.615    |      2 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            738.1      |    10w |           |      |                                    |                |            |                |            |    |
Bi II     |            738.1      |    10w |           |      |                                    |                |            |                |            |    |
Bi I      |            750.233    |      2 |           |      |                                    |                |            |                |            |    |
Bi III    |            755.1      |     12 |           |      |                                    |                |            |                |            |    |
Bi III    |            759.8      |     25 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            763.7      |    10w |           |      |                                    |                |            |                |            |    |
Bi II     |            763.7      |    10w |           |      |                                    |                |            |                |            |    |
Bi II     |            775        |     10 |           |      |                                    |                |            |                |            |    |
Bi I      |            783.870    |      3 |           |      |                                    |                |            |                |            |    |
Bi I      |            784.033    |      2 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            796.5      |     20 |           |      |                                    |                |            |                |            |    |
Bi III    |            800.8      |     40 |           |      |                                    |                |            |                |            |    |
Bi II     |            805        |    12w |           |      |                                    |                |            |                |            |    |
Bi III    |            807        |     50 |           |      |                                    |                |            |                |            |    |
Bi III    |            810        |     20 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            832.8      |     15 |           |      |                                    |                |            |                |            |    |
Bi II     |            838.8      |     15 |           |      |                                    |                |            |                |            |    |
Bi II     |            853.2      |     30 |           |      |                                    |                |            |                |            |    |
Bi I      |            854.454    |      2 |           |      |                                    |                |            |                |            |    |
Bi I      |            857.974    |      1 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            865.3      |     25 |           |      |                                    |                |            |                |            |    |
Bi III    |            867.1      |     15 |           |      |                                    |                |            |                |            |    |
Bi I      |            875.488    |      2 |           |      |                                    |                |            |                |            |    |
Bi I      |            876.154    |      3 |           |      |                                    |                |            |                |            |    |
Bi II     |            886.3      |     25 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            890.781    |      2 |           |      |                                    |                |            |                |            |    |
Bi III    |            893.4      |     20 |           |      |                                    |                |            |                |            |    |
Bi I      |            965.704    | 2000bl |           |      |    4.0404243    -      5.3239456   | 6p2.(3P<0>).7s | 2[0]       | 6p2.(3P<0>).7p | 2[1]*      |    |
