
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level            |           Upper level            |Type|
          |           Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------------|----------------------------------|    |
          |            Vac (nm)  |         |           |      |                                   | Conf.                 | Term     | Conf.                 | Term     |    |
Sc V      |            134.1105  |       0 |           |      |    54.41852     -     63.66340    | 3s.3p5.(3P*).3d       | 4D*      | 3s2.3p4.(3P).4d       | 4D       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc II     |            134.2130  |       2 |           |      |     1.356952    -     10.594820   | 3p6.3d2               | 1D       | 3p6.3d.5f             | *        |    |
Sc V      |            134.6129  |       2 |           |      |    54.41852     -     63.62894    | 3s.3p5.(3P*).3d       | 4D*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            134.6614  |       8 |           |      |    57.94512     -     67.15224    | 3s2.3p4.(1D).4p       | 2D*      | 3s2.3p4.(1D).4d       | 2F       |    |
Sc V      |            134.8580  |       1 |           |      |    57.94512     -     67.13883    | 3s2.3p4.(1D).4p       | 2D*      | 3s2.3p4.(1D).4d       | 2F       |    |
Sc V      |            134.9474  |       6 |           |      |    57.87673     -     67.06434    | 3s2.3p4.(1D).4p       | 2D*      | 3s2.3p4.(1D).4d       | 2D       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            135.1806  |       9 |           |      |    54.94965     -     64.12140    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4F       |    |
Sc II     |            135.6287  |       0 |           |      |     1.500395    -     10.641836   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3P*      |    |
Sc II     |            135.6868  |       0 |           |      |     1.500395    -     10.637921   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3P*      |    |
Sc II     |            135.7843  |       0 |           |      |     1.506956    -     10.637921   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3P*      |    |
Sc II     |            135.8246  |       2 |           |      |     1.506956    -     10.635213   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3P*      |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc II     |            135.9439  |       1 |           |      |     1.500395    -     10.62061    | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3D*      |    |
Sc II     |            135.9688  |       2 |           |      |     1.506956    -     10.62553    | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3D*      |    |
Sc II     |            136.0221  |       1 |           |      |     1.496998    -     10.612004   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 3D*      |    |
Sc II     |            136.1345  |       1 |           |      |     1.500395    -     10.607869   | 3p6.3d2               | 3P       | 3p6.3d.5f             | 1D*      |    |
Sc V      |            136.1387  |       6 |           |      |    55.79249     -     64.89963    | 3s2.3p4.(3P).4p       | 4S*      | 3s2.3p4.(3P).4d       | 2D       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            136.4938  |       5 |           |      |    57.87673     -     66.96018    | 3s2.3p4.(1D).4p       | 2D*      | 3s2.3p4.(1D).4d       | 2D       |    |
