
----------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |   Upper level    |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |------------------|------------------|    |
            Vac (nm)  |        |           |      |                                   | Conf.     | Term | Conf.     | Term |    |
            296.1823  |     11 | 1.50e+08  | D    |    21.422889    -     25.607744   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
            296.4794  |     15 | 3.59e+08  | D    |    21.473212    -     25.653898   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
            298.5986  |     10 | 8.75e+07  | D    |    21.473212    -     25.624199   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
            299.7895  |      1 | 9.63e+06  | E'   |    21.473212    -     25.607744   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3D*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            300.8937  |      1 |           |      |    16.966466    -     21.085834   | 3s.3p3    | 1P*  | 3s2.3p.4p | 3D   |    |
            313.5910  |      1 |           |      |    21.473212    -     25.425752   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3F*  |    |
            318.5185  |    5bl |           |      |    21.473212    -     25.364771   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3F*  |    |
            323.1069  |      3 | 1.37e+05  | C    |    17.741776    -     21.577923   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3S   |    |
            323.3181  |      3 | 1.51e+05  | C    |    17.744297    -     21.577923   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3S   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            323.3987  |      3 | 9.95e+06  | B    |    17.745272    -     21.577923   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3S   |    |
            324.7561  |      6 | 1.80e+08  | D    |    22.659238    -     26.475899   | 3s2.3p.4p | 1S   | 3s2.3p.4d | 1P*  |    |
            325.5367  |      3 | 6.83e+04  | C    |    16.966466    -     20.773957   | 3s.3p3    | 1P*  | 3s2.3p.4p | 1P   |    |
            332.3990  |     10 | 4.12e+07  | B+   |    17.744297    -     21.473212   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
            332.4863  |     12 | 1.37e+08  | B+   |    17.745272    -     21.473212   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            336.7158  |     10 | 6.19e+07  | B+   |    17.741776    -     21.422889   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
            336.9489  |     10 | 5.34e+07  | B+   |    17.744297    -     21.422889   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
            337.0373  |     10 | 7.26e+07  | B+   |    17.745272    -     21.422889   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
            338.7129  |     11 | 1.99e+08  | B+   |    17.744297    -     21.403737   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3P   |    |
            349.7285  |     17 | 1.77e+08  | B+   |    18.399127    -     21.943273   | 3s2.3p.4s | 1P*  | 3s2.3p.4p | 1D   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            349.9180  |     10 | 1.00e+08  | D    |    22.659238    -     26.201464   | 3s2.3p.4p | 1S   | 3s2.3p.5s | 1P*  |    |
            354.9693  |     12 | 7.98e+07  | D    |    21.943273    -     25.435084   | 3s2.3p.4p | 1D   | 3s2.3p.4d | 1D*  |    |
            362.2672  |     10 |           |      |    21.943273    -     25.364771   | 3s2.3p.4p | 1D   | 3s2.3p.4d | 3F*  |    |
            363.1972  |     15 | 6.35e+07  | B+   |    17.745272    -     21.157971   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            365.6572  |     11 | 1.99e+07  | B+   |    18.188155    -     21.577923   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3S   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            366.1946  |     13 | 5.73e+07  | B+   |    18.193137    -     21.577923   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3S   |    |
            370.9325  |     14 | 6.22e+07  | B+   |    17.744297    -     21.085834   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            371.0405  |     10 | 8.91e+06  | B+   |    17.745272    -     21.085834   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            371.7722  |     17 | 1.40e+08  | B+   |    18.243916    -     21.577923   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3S   |    |
            372.169   |        | 6.61e-01  | C+   |     0.037033    -      3.36753    | 3s2.3p2   | 3P   | 3s2.3p2   | 1S   | M1 |
                      |        |           |      |                                   |           |      |           |      |    |
            374.7845  |     13 | 4.83e+07  | B+   |    17.741776    -     21.048974   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            375.0697  |     12 | 2.34e+07  | B+   |    17.744297    -     21.048974   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            375.1850  |  1bl,w | 5.07e+05  | C+   |    17.745272    -     21.048974   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 3D   |    |
            377.4500  |     10 |           |      |    18.294066    -     21.577923   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3S   |    |
            377.8868  |     13 | 6.62e+06  | B    |    18.193137    -     21.473212   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            379.4650  |     13 |           |      |    18.311499    -     21.577923   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3S   |    |
            383.1819  |     14 | 1.37e+07  | B+   |    18.188155    -     21.422889   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
            383.7709  |     13 | 2.55e+07  | B+   |    18.193137    -     21.422889   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
            383.8281  |     16 | 4.81e+07  | B+   |    18.243916    -     21.473212   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
            386.0608  |     13 | 2.02e+07  | B    |    18.193137    -     21.403737   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            389.9032  | 4bl,w* | 3.99e+05  | C+   |    18.294066    -     21.473212   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
            389.9032  | 4bl,w* | 8.76e+05  | C+   |    18.243916    -     21.422889   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3P   |    |
            389.9247  |     10 | 5.64e+06  | D    |    18.399127    -     21.577923   | 3s2.3p.4s | 1P*  | 3s2.3p.4p | 3S   |    |
            392.0292  |      5 | 4.76e+06  | B    |    18.311499    -     21.473212   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
            392.8537  |     14 | 4.39e+07  | B+   |    18.318131    -     21.473212   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            396.1516  |     12 | 9.45e+06  | B    |    18.294066    -     21.422889   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
            398.3722  |     14 | 3.60e+07  | B+   |    18.311499    -     21.422889   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
            398.5921  |     12 | 5.84e+07  | B+   |    18.294066    -     21.403737   | 3s2.3p.3d | 3D*  | 3s2.3p.4p | 3P   |    |
            399.7924  |     10 | 6.53e+06  | B+   |    18.842937    -     21.943273   | 3s.3p3    | 1D*  | 3s2.3p.4p | 1D   |    |
            408.7791  |      4 | 2.99e+05  | D    |    17.741776    -     20.773957   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 1P   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            409.1170  |     10 | 1.91e+06  | D    |    17.744297    -     20.773957   | 3s2.3p.3d | 3P*  | 3s2.3p.4p | 1P   |    |
            409.9143  |      9 | 4.86e+06  | D    |    18.399127    -     21.422889   | 3s2.3p.4s | 1P*  | 3s2.3p.4p | 3P   |    |
            412.5291  |      5 | 1.12e+06  | D    |    18.399127    -     21.403737   | 3s2.3p.4s | 1P*  | 3s2.3p.4p | 3P   |    |
            425.3473  |     19 | 6.74e+07  | B+   |    18.243916    -     21.157971   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3D   |    |
            428.4885  |     17 | 4.24e+07  | B+   |    18.193137    -     21.085834   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3D   |    |
                      |        |           |      |                                   |           |      |           |      |    |
            433.2644  |     15 | 3.23e+07  | B+   |    18.188155    -     21.048974   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3D   |    |
            434.0230  |     14 | 1.93e+07  | B+   |    18.193137    -     21.048974   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 3D   |    |
