
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |       Rel. |    Aki    | Acc. |                Ei           Ek               |           Lower level           |           Upper level            |Type|
          |                  Wavelength |       Int. |    s^-1   |      |               (eV)         (eV)              |---------------------------------|----------------------------------|    |
          |                   Vac (nm)  |            |           |      |                                              | Conf.                 | Term    | Conf.                  | Term    |    |
Ne III    |                 120.0638    |        100 | 6.2e+07   | C    |     44.2329475        -      54.559440       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3S*     |    |
Ne III    |                 120.4883    |         70 | 9.0e+07   | C    |     44.2315886        -      54.521776       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3P*     |    |
Ne III    |                 120.581     |     120bl* | 2.2e+07   | C    |     44.2328318        -      54.515202       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3P*     |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 120.581     |     120bl* | 5.8e+07   | C    |     44.2329475        -      54.515202       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3P*     |    |
Ne IV     |                 120.6961    |          1 |           |      |     72.90502          -      83.17746        | 2s.2p3.(5S*).3s       | 4S*     | 2s2.2p2.(3P).4d        | 4P      |    |
Ne III    |                 120.7431    |        100 | 2.3e+07   | C    |     44.2315886        -      54.500110       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3P*     |    |
Ne III    |                 120.7575    |        160 | 6.9e+07   | C    |     44.2329475        -      54.500110       | 2s2.2p3.(4S*).3p      | 3P      | 2s2.2p3.(2D*).3d       | 3P*     |    |
Ne IV     |                 121.4698    |          2 |           |      |     65.78881          -      75.99581        | 2s2.2p2.(3P).3p       | 2D*     | 2s2.2p2.(1D).3d        | 2P      |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 122.3353    |          2 |           |      |     65.87672          -      76.01163        | 2s2.2p2.(3P).3p       | 2D*     | 2s2.2p2.(1D).3d        | 2P      |    |
Ne II     |                 122.9688    |        140 |           |      |     27.78324700       -      37.8658262      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1S).3p        | 2P*     |    |
Ne II     |                 122.9832    |        180 |           |      |     27.78324700       -      37.86459857     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1S).3p        | 2P*     |    |
Ne III    |                 123.1645    |        180 |           |      |     43.7829850        -      53.8495289      | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(4S*).4p       | 3P      |    |
Ne III    |                 123.182     |      140bl |           |      |     43.7866312        -      53.8517363      | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(4S*).4p       | 3P      |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 123.187     |      120bl |           |      |     43.7891281        -      53.853661       | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(4S*).4p       | 3P      |    |
