
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Vac (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
            198.29073   |      11 |           |      |    0.000000     -     6.2526467   | 5d4.(5D).6s  | 6D   |                     |      |    |
            198.5055    |      11 |           |      |    1.6628684    -     7.9087337   | 5d3.6s2      | 4F   |                     |      |    |
            198.5368    |       5 |           |      |    2.5459151    -     8.7907855   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            198.5865    |     15d |           |      |    1.8144263    -     8.0577802   | 5d4.(5D).6s  | 4D   |                     |      |    |
            198.62956   |       4 |           |      |    2.0523211    -     8.2943019   | 5d4.(3H).6s  | 4H   |                     |      |    |
            198.77348   |      6* |           |      |    1.3133007    -     7.5507642   |              |      |                     |      |    |
            198.77348   |      6* |           |      |    1.8779857    -     8.1154468   | 5d4.(3H).6s  | 4H   |                     |      |    |
            198.77348   |      6* |           |      |    2.0568485    -     8.2943019   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            198.78088   |      11 |           |      |    0.5847439    -     6.8219738   | 5d4.(5D).6s  | 6D   |                     |      |    |
            198.93940   |      29 |           |      |    0.7621414    -     6.9944007   | 5d4.(5D).6s  | 6D   |                     |      |    |
            199.00652   |       6 |           |      |    1.4011483    -     7.6313075   | 5d3.6s2      | 4F   |                     |      |    |
            199.08628   |      14 |           |      |    0.7621414    -     6.9898034   | 5d4.(5D).6s  | 6D   |                     |      |    |
            199.31388   |       3 |           |      |    2.4846038    -     8.7051534   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            199.3727    |      11 |           |      |    0.3933365    -     6.6120475   | 5d4.(5D).6s  | 6D   |                     |      |    |
            199.4001    |      15 |           |      |    2.0523211    -     8.2701743   | 5d4.(3H).6s  | 4H   |                     |      |    |
            199.41719   |       5 |           |      |    1.8420530    -     8.0593807   |              |      |                     |      |    |
            199.42036   |       6 |           |      |    2.4105585    -     8.6277862   | 5d4.(3H).6s  | 4H   |                     |      |    |
            199.55296   |      13 |           |      |    1.8420530    -     8.0551504   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            199.72124   |       4 |           |      |    2.3545750    -     8.5624365   |              |      |                     |      |    |
            199.74416   |       7 |           |      |    1.3133007    -     7.5204522   |              |      |                     |      |    |
            199.8423    |      25 |           |      |    1.8420530    -     8.0461185   |              |      |                     |      |    |
            199.85322   |       3 |           |      |    1.0800603    -     7.2838286   | 5d3.6s2      | 4F   |                     |      |    |
            199.8994    |      15 |           |      |    1.4011483    -     7.6034895   | 5d3.6s2      | 4F   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            199.9095    |       3 |           |      |    1.8557638    -     8.0577802   |              |      |                     |      |    |
            199.92885   |      11 |           |      |    0.1883108    -     6.3897264   | 5d4.(5D).6s  | 6D   |                     |      |    |
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Air (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
--------------------------------------------------------------------------------------------------------------------------------------------------
                        |         |           |      |                                   |              |      |                     |      |    |
            199.98203   |       6 |           |      |    0.5847439    -     6.7825038   | 5d4.(5D).6s  | 6D   |                     |      |    |
            200.0271    |       5 |           |      |    2.9074812    -     9.1038539   | 5d4.(3D).6s  | 4D   |                     |      |    |
            200.17146   |     13w |           |      |    0.3933365    -     6.5852385   | 5d4.(5D).6s  | 6D   |                     |      |    |
            200.2219    |       5 |           |      |    1.8557638    -     8.0461185   |              |      |                     |      |    |
            200.2599    |       9 |           |      |    0.1883108    -     6.3775069   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            200.2750    |      11 |           |      |    1.0951187    -     7.2838286   |              |      |                     |      |    |
            200.2964    |       9 |           |      |    2.0128480    -     8.2008720   |              |      |                     |      |    |
            200.32705   |       2 |           |      |    2.9512828    -     9.1383746   |              |      |                     |      |    |
            200.5126    |       3 |           |      |    1.8779857    -     8.0593807   | 5d4.(3H).6s  | 4H   |                     |      |    |
            200.5599    |       5 |           |      |    2.4347159    -     8.6146340   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            200.5919    |      15 |           |      |    1.8557638    -     8.0346931   |              |      |                     |      |    |
            200.6070    |      15 |           |      |    1.6656123    -     7.8440409   |              |      |                     |      |    |
            200.67114   |       4 |           |      |    1.4011483    -     7.5776240   | 5d3.6s2      | 4F   |                     |      |    |
            200.80172   |       4 |           |      |    2.3899727    -     8.5624365   |              |      |                     |      |    |
            200.809551  |      50 |           |      |    0.5847439    -     6.7569659   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            200.9375    |       5 |           |      |    2.9700846    -     9.1383746   |              |      |                     |      |    |
            200.99828   |      10 |           |      |    0.1883108    -     6.3547390   | 5d4.(5D).6s  | 6D   |                     |      |    |
