
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                427.6787     |    5* | 4.69e+05  | C    |     2.104429110    -      5.0026277      | 2p6.3p                | 2P*  | 2p6.10d         | 2D   |    |
                428.67       |    46 | 2.8e+07   | D    |    33.33903        -     36.23061        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4P*  |    |
                428.7838     |     2 |           |      |     2.102297085    -      4.9930165      | 2p6.3p                | 2P*  | 2p6.11s         | 2S   |    |
                429.1006     |     3 | 2.47e+05  | B    |     2.104429110    -      4.9930165      | 2p6.3p                | 2P*  | 2p6.11s         | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                432.1400     |     6 |           |      |     2.102297085    -      4.970565       | 2p6.3p                | 2P*  | 2p6.9d          | 2D   |    |
                432.4615     |    7* | 6.84e+05  | B    |     2.104429110    -      4.970565       | 2p6.3p                | 2P*  | 2p6.9d          | 2D   |    |
                432.4615     |    7* | 1.14e+05  | B    |     2.104429110    -      4.970565       | 2p6.3p                | 2P*  | 2p6.9d          | 2D   |    |
                432.63       |       |           |      |    32.70025        -     35.56480        | 2p5.(2P*).3s.3p.(3P*) | 4S   | 2p5.3s.(3P*).4s | 4P*  |    |
                434.1489     |     4 | 3.26e+05  | C+   |     2.102297085    -      4.957293       | 2p6.3p                | 2P*  | 2p6.10s         | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                434.4736     |     5 | 6.50e+05  | C+   |     2.104429110    -      4.957293       | 2p6.3p                | 2P*  | 2p6.10s         | 2S   |    |
                439.0029     |     8 | 9.83e+05  | B+   |     2.102297085    -      4.925731       | 2p6.3p                | 2P*  | 2p6.8d          | 2D   |    |
                439.3340     |    9* | 1.95e+05  | B    |     2.104429110    -      4.925731       | 2p6.3p                | 2P*  | 2p6.8d          | 2D   |    |
                439.3340     |    9* | 1.17e+06  | B+   |     2.104429110    -      4.925731       | 2p6.3p                | 2P*  | 2p6.8d          | 2D   |    |
                441.9885     |     6 | 2.82e+05  | C+   |     2.102297085    -      4.906656       | 2p6.3p                | 2P*  | 2p6.9s          | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                442.3246     |     7 | 5.61e+05  | C+   |     2.104429110    -      4.906656       | 2p6.3p                | 2P*  | 2p6.9s          | 2S   |    |
                443.23       |   310 | 1.4e+07   | D    |    32.70025        -     35.49672        | 2p5.(2P*).3s.3p.(3P*) | 4S   | 2p5.3s.(3P*).4s | 4P*  |    |
                449.4177     |    10 | 1.23e+06  | B+   |     2.102297085    -      4.860296       | 2p6.3p                | 2P*  | 2p6.7d          | 2D   |    |
                449.7658     |   11* | 1.46e+06  | B+   |     2.104429110    -      4.860296       | 2p6.3p                | 2P*  | 2p6.7d          | 2D   |    |
                449.7658     |   11* | 2.44e+05  | B    |     2.104429110    -      4.860296       | 2p6.3p                | 2P*  | 2p6.7d          | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                454.1633     |     7 | 3.76e+05  | B    |     2.102297085    -      4.831479       | 2p6.3p                | 2P*  | 2p6.8s          | 2S   |    |
                454.5186     |     8 | 7.50e+05  | B    |     2.104429110    -      4.831479       | 2p6.3p                | 2P*  | 2p6.8s          | 2S   |    |
                466.48107    |     1 | 2.08e+06  | B+   |     2.102297085    -      4.7594144      | 2p6.3p                | 2P*  | 2p6.6d          | 2D   |    |
                466.85595    |    2* | 4.14e+05  | B+   |     2.104429110    -      4.7594144      | 2p6.3p                | 2P*  | 2p6.6d          | 2D   |    |
                466.85595    |    2* | 2.49e+06  | A    |     2.104429110    -      4.7594128      | 2p6.3p                | 2P*  | 2p6.6d          | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                474.79410    |     1 | 6.19e+05  | B    |     2.102297085    -      4.7128924      | 2p6.3p                | 2P*  | 2p6.7s          | 2S   |    |
                475.18218    |     2 | 1.23e+06  | B    |     2.104429110    -      4.7128924      | 2p6.3p                | 2P*  | 2p6.7s          | 2S   |    |
                497.53       |       |           |      |    33.13878        -     35.62993        | 2p5.(2P*).3s.3p.(3P*) | 4D   | 2p5.3s.(3P*).4s | 4P*  |    |
                497.85414    |     1 | 4.09e+06  | A    |     2.102297085    -      4.5919743      | 2p6.3p                | 2P*  | 2p6.5d          | 2D   |    |
                498.28134    |     2 | 4.88e+06  | A    |     2.104429110    -      4.5919718      | 2p6.3p                | 2P*  | 2p6.5d          | 2D   |    |
