
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                          Observed  |       Rel. |    Aki    | Acc. |                   Ei           Ek                  |          Lower level          |          Upper level          |Type|
          |                         Wavelength |       Int. |    s^-1   |      |                  (eV)         (eV)                 |-------------------------------|-------------------------------|    |
          |                          Vac (nm)  |            |           |      |                                                    | Conf.              | Term     | Conf.              | Term     |    |
Cs III    |                     170.34733      |       2400 | 4.42e+08  |      |    20.9417682            -     28.2200845          | 5s2.5p4.(3P<2>).4f | 2[4]*    | 5s2.5p4.(3P<2>).5g | 2[5]     |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     170.39523      |        120 |           |      |    13.31609577           -     20.59236679         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs III    |                     170.52485      |       7200 | 4.37e+07  |      |    14.9308090            -     22.2015490          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).4f | 2[2]*    |    |
Cs II     |                     170.57018      |         81 |           |      |    14.66417831           -     21.93298622         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).7f  | 2[7/2]   |    |
Cs III    |                     170.67945      |       1200 | 3.13e+08  |      |    20.9579873            -     28.2221420          | 5s2.5p4.(3P<2>).4f | 2[3]*    | 5s2.5p4.(3P<2>).5g | 2[4]     |    |
Cs II     |                     171.0252       |          3 |           |      |    15.23461335           -     22.4840774          | 5p5.(2P*<1/2>).6s  | 2[1/2]*  | 5p5.(2P*<1/2>).8p  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     171.1680       |         17 | 2.58e+07  |      |    20.8777503            -     28.1211754          | 5s2.5p4.(3P<2>).6p | 2[1]*    | 5s2.5p4.(3P<2>).7d | 2[0]     |    |
Cs III    |                     171.2016       |         34 | 1.06e+08  |      |    20.8777503            -     28.1197495          | 5s2.5p4.(3P<2>).6p | 2[1]*    | 5s2.5p4.(3P<2>).7d | 2[3]     |    |
Cs III    |                     171.2273       |         39 | 1.50e+06  |      |    15.6129386            -     22.8538534          | 5s2.5p4.(3P<2>).5d | 2[4]     | 5s2.5p4.(3P<0>).4f | 2[3]*    |    |
Cs II     |                     171.2429       |         12 |           |      |    13.91667299           -     21.15692476         | 5p5.(2P*<3/2>).5d  | 2[7/2]*  | 5p5.(2P*<1/2>).4f  | 2[7/2]   |    |
Cs II     |                     171.2628       |         10 |           |      |    13.31609577           -     20.55552583         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     171.30877      |          3 |           |      |    14.34193759           -     21.57940104         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9p  | 2[3/2]   |    |
Cs III    |                     171.41033      |       4200 | 4.05e+07  |      |    14.9308090            -     22.1639888          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).4f | 2[1]*    |    |
Cs II     |                     171.5529       |          4 |           |      |    14.34193759           -     21.5691067          | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9p  | 2[3/2]   |    |
Cs III    |                     171.57085      |       3000 | 1.12e+07  |      |    14.9751377            -     22.2015490          | 5s2.5p4.(3P<2>).5d | 2[3]     | 5s2.5p4.(3P<2>).4f | 2[2]*    |    |
Cs II     |                     171.62299      |          6 |           |      |    15.33009762           -     22.5543153          | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).8p  | 2[1/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     171.76394      |        670 |           |      |    13.33723517           -     20.55552583         | 5p5.(2P*<3/2>).5d  | 2[1/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs II     |                     171.78293      |          3 |           |      |    14.66417831           -     21.8816614          | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).7f  | 2[5/2]   |    |
Cs II     |                     171.83677      |          3 |           |      |    13.91667299           -     21.13190610         | 5p5.(2P*<3/2>).5d  | 2[7/2]*  | 5p5.(2P*<1/2>).4f  | 2[7/2]   |    |
Cs II     |                     171.89670      |        740 |           |      |    13.37964988           -     20.59236679         | 5p5.(2P*<3/2>).5d  | 2[1/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs II     |                     171.91117      |          5 |           |      |    13.98595023           -     21.19804655         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).4f  | 2[5/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     172.0126       |         15 |           |      |    14.34193759           -     21.5497913          | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).9p  | 2[5/2]   |    |
Cs II     |                     172.14220      |          6 |           |      |    13.91667299           -     21.11910214         | 5p5.(2P*<3/2>).5d  | 2[7/2]*  | 5p5.(2P*<1/2>).4f  | 2[5/2]   |    |
Cs III    |                     172.23123      |       1800 | 5.60e+06  |      |    15.9360018            -     23.1347064          | 5s2.5p4.(3P<2>).5d | 2[4]     | 5s2.5p4.(1D<2>).6p | 2[2]*    |    |
Cs III    |                     172.3117       |         43 | 3.73e+08  |      |    22.6277674            -     29.8231036          | 5s2.5p4.(3P<1>).4f | 2[2]*    | 5s2.5p4.(3P<1>).5g | 2[3]     |    |
Cs III    |                     172.40814      |       2400 | 1.42e+07  |      |    15.0102282            -     22.2015490          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).4f | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     172.6171       |         73 |           |      |    14.34193759           -     21.52455237         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).6f  | 2[5/2]   |    |
Cs III    |                     172.6955       |         26 | 4.08e+06  |      |    17.9200712            -     25.0994183          | 5s2.5p4.(1D<2>).5d | 2[4]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs II     |                     172.77927      |        290 |           |      |    13.37964988           -     20.55552583         | 5p5.(2P*<3/2>).5d  | 2[1/2]*  | 5p5.(2P*<3/2>).5f  | 2[3/2]   |    |
Cs III    |                     172.86473      |       3000 | 1.01e+08  |      |    17.9270927            -     25.0994183          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs III    |                     173.0267       |         34 | 1.51e+05  |      |    15.6129386            -     22.7785648          | 5s2.5p4.(3P<2>).5d | 2[4]     | 5s2.5p4.(1D<2>).6p | 2[3]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     173.20573      |       3000 | 4.13e+07  |      |    17.0831862            -     24.2413907          | 5s2.5p4.(3P<1>).5d | 2[3]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
Cs II     |                     173.30802      |          6 |           |      |    15.33009762           -     22.4840774          | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).8p  | 2[3/2]   |    |
Cs III    |                     173.31329      |       3600 | 4.58e+07  |      |    15.0102282            -     22.1639888          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<2>).4f | 2[1]*    |    |
Cs II     |                     173.3468       |         22 |           |      |    13.98595023           -     21.13832858         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).7p  | 2[1/2]   |    |
Cs II     |                     173.3887       |         11 |           |      |    13.98595023           -     21.13659722         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).7p  | 2[3/2]   |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     173.50257      |          5 |           |      |    13.98595023           -     21.13190610         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).4f  | 2[7/2]   |    |
Cs II     |                     173.57901      |          4 |           |      |    13.75658687           -     20.89939631         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).8p  | 2[1/2]   |    |
Cs II     |                     173.67679      |        260 |           |      |    14.34193759           -     21.48072545         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).6f  | 2[7/2]   |    |
Cs III    |                     173.6853       |         22 | 1.36e+04  |      |    21.1188862            -     28.2573096          | 5s2.5p4.(3P<2>).4f | 2[2]*    | 5s2.5p4.(3P<2>).7d | 2[1]     |    |
Cs III    |                     173.6920       |        140 | 6.40e+06  |      |    16.3389442            -     23.4771117          | 5s2.5p4.(3P<2>).5d | 2[1]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs II     |                     173.8139       |         64 |           |      |    13.98595023           -     21.11910214         | 5p5.(2P*<3/2>).5d  | 2[3/2]*  | 5p5.(2P*<1/2>).4f  | 2[5/2]   |    |
Cs III    |                     173.91618      |        600 | 2.10e+07  |      |    17.9270927            -     25.0560514          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(1D<2>).4f | 2[2]*    |    |
Cs III    |                     173.9230       |       1200 | 2.60e+06  |      |    14.9308090            -     22.0594953          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<1>).6p | 2[1]*    |    |
Cs III    |                     174.08570      |       3600 | 3.94e+07  |      |    15.0102282            -     22.1322478          | 5s2.5p4.(3P<2>).5d | 2[2]     | 5s2.5p4.(3P<1>).6p | 2[1]*    |    |
Cs III    |                     174.16173      |        660 | 3.12e+08  |      |    21.1188862            -     28.2377919          | 5s2.5p4.(3P<2>).4f | 2[2]*    | 5s2.5p4.(3P<2>).5g | 2[3]     |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     174.4516       |         77 | 5.28e+07  |      |    19.9604468            -     27.0675330          | 5s2.5p4.(1D<2>).5d | 2[1]     | 5s2.5p4.(1S<0>).4f | 2[3]*    |    |
Cs II     |                     174.51210      |         24 |           |      |    14.34193759           -     21.44655511         | 5p5.(2P*<3/2>).5d  | 2[5/2]*  | 5p5.(2P*<3/2>).6f  | 2[5/2]   |    |
Cs II     |                     174.58256      |          4 |           |      |    13.75658687           -     20.85833894         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).8p  | 2[3/2]   |    |
Cs II     |                     174.67853      |          4 |           |      |    14.10019709           -     21.19804655         | 5p5.(2P*<3/2>).5d  | 2[7/2]*  | 5p5.(2P*<1/2>).4f  | 2[5/2]   |    |
Cs III    |                     174.78432      |       2400 | 1.05e+07  |      |    17.4563065            -     24.5498628          | 5s2.5p4.(3P<1>).5d | 2[2]     | 5s2.5p4.(3P<1>).4f | 2[3]*    |    |
          |                                    |            |           |      |                                                    |                    |          |                    |          |    |
Cs III    |                     175.0277       |        200 | 3.03e+06  |      |    16.8305876            -     23.9142704          | 5s2.5p4.(3P<0>).5d | 2[2]     | 5s2.5p4.(1D<2>).4f | 2[1]*    |    |
Cs II     |                     175.12062      |          9 |           |      |    13.75658687           -     20.83651828         | 5p5.(2P*<3/2>).6s  | 2[3/2]*  | 5p5.(2P*<3/2>).8p  | 2[3/2]   |    |
Cs III    |                     175.2676       |          9 | 6.08e+03  |      |    17.1673878            -     24.2413907          | 5s2.5p4.(3P<2>).5d | 2[3]     | 5s2.5p4.(1D<2>).4f | 2[3]*    |    |
