
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
           468.1875  |    450 | 1.5e+06   |      |   0.249221    -     2.896654   | 5d3.6s2 | a 4F | 5d3.6s.(5F).6p | z 4F*  |    |
           468.4867  |     45 | 2.8e+05   |      |                                |         |      |                |        |    |
           468.5266  |     40 | 3.4e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           469.1900  |    130 | 4.08e+06  |      |                                |         |      |                |        |    |
           470.6091  |     65 | 1.4e+06   |      |                                |         |      |                |        |    |
           474.0163  |    150 | 5.0e+06   |      |                                |         |      |                |        |    |
           475.6506  |    220 |           |      |                                |         |      |                |        |    |
           475.8033  |     45 | 7.5e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           476.8983  |    120 | 2.8e+06   |      |                                |         |      |                |        |    |
           478.0935  |     85 | 2.16e+06  |      |                                |         |      |                |        |    |
           481.2749  |    220 | 1.2e+06   |      |                                |         |      |                |        |    |
           482.5429  |     85 | 2.63e+06  |      |                                |         |      |                |        |    |
           483.2185  |     55 | 1.7e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           485.2166  |     30 | 1.7e+06   |      |                                |         |      |                |        |    |
           488.3950  |     75 | 1.1e+06   |      |                                |         |      |                |        |    |
           490.4591  |     65 | 1.95e+06  |      |                                |         |      |                |        |    |
           492.0108  |    110 |           |      |                                |         |      |                |        |    |
           492.0882  |      5 | 2.1e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           492.1271  |    100 | 1.2e+06   |      |                                |         |      |                |        |    |
           492.6005  |    110 | 1.5e+06   |      |                                |         |      |                |        |    |
           493.6421  |    150 | 4.5e+06   |      |                                |         |      |                |        |    |
           496.9693  |     45 | 1.0e+06   |      |                                |         |      |                |        |    |
           501.2524  |     75 | 1.9e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           503.7368  |    200 | 4.4e+06   |      |                                |         |      |                |        |    |
           504.3321  |     90 | 2.73e+06  |      |                                |         |      |                |        |    |
           506.7870  |    100 | 2.92e+06  |      |                                |         |      |                |        |    |
           506.9882  |      5 | 1.7e+05   |      |                                |         |      |                |        |    |
           508.2253  |     30 | 1.9e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           508.7366  |     65 | 1.5e+06   |      |                                |         |      |                |        |    |
           509.0710  |     90 | 9.5e+05   |      |                                |         |      |                |        |    |
           509.527   |     40 | 5.0e+05   |      |                                |         |      |                |        |    |
           511.5843  |    110 |           |      |                                |         |      |                |        |    |
           513.6467  |     30 | 4.5e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           514.1620  |    100 | 1.2e+06   |      |                                |         |      |                |        |    |
           514.3687  |    100 | 1.7e+06   |      |                                |         |      |                |        |    |
           514.762   |     75 | 9.0e+05   |      |                                |         |      |                |        |    |
           515.6562  |    330 |           |      |   0.696920    -     3.100700   | 5d3.6s2 | a 4F | 5d3.6s.(5F).6p | z 6G*  |    |
           516.1814  |     75 | 6.3e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           521.2741  |    110 |           |      |                                |         |      |                |        |    |
           521.8452  |  110bl |           |      |                                |         |      |                |        |    |
           521.8660  |     40 | 8.2e+05   |      |                                |         |      |                |        |    |
           523.5393  |     30 | 4.7e+05   |      |                                |         |      |                |        |    |
           529.5009  |     90 | 7.5e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           533.6127  |     30 | 5.5e+05   |      |                                |         |      |                |        |    |
           534.1049  |    140 |           |      |                                |         |      |                |        |    |
           534.9575  |     50 | 2.2e+06   |      |                                |         |      |                |        |    |
           535.4679  |     65 | 6.5e+05   |      |                                |         |      |                |        |    |
           539.5986  |     40 | 2.5e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           540.2507  |    200 | 1.4e+06   |      |                                |         |      |                |        |    |
           541.919   |    130 |           |      |                                |         |      |                |        |    |
           543.5267  |     65 | 1.1e+06   |      |                                |         |      |                |        |    |
           549.9442  |     50 | 6.1e+05   |      |                                |         |      |                |        |    |
           550.0684  |     18 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           550.5655  |     20 |           |      |                                |         |      |                |        |    |
           551.6275  |    15c |           |      |                                |         |      |                |        |    |
