
---------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |    Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------|-------------------|    |
           Air (nm)  |       |           |      |                                   | Conf.     | Term | Conf.     | Term  |    |
           647.166   |    29 | 5.9e+06   | D    |    2.5256820    -     4.4409542   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3F*   |    |
           649.378   |    32 | 4.4e+07   | D    |    2.5212632    -     4.4300115   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3F*   |    |
           649.965   |    28 | 8.1e+06   | D    |    2.5229866    -     4.4300115   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3F*   |    |
           657.278   |    23 | 2.6e+03   | D+   |    0.000000     -     1.8858074   | 3p6.4s2   | 1S   | 3p6.4s.4p | 3P*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           671.769   |    30 | 1.2e+07   | E    |    2.7090092    -     4.5541396   | 3p6.3d.4s | 1D   | 3p6.4s.5p | 1P*   |    |
           714.815   |    33 |           |      |                                   |           |      |           |       |    |
           720.219   |    31 |           |      |                                   |           |      |           |       |    |
           732.615   |    33 |           |      |                                   |           |      |           |       |    |
           825.667   |    14 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           833.804   |    10 |           |      |                                   |           |      |           |       |    |
           833.912   |    12 |           |      |                                   |           |      |           |       |    |
           835.239   |    10 |           |      |                                   |           |      |           |       |    |
           835.717   |    11 |           |      |                                   |           |      |           |       |    |
           863.395   |    10 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           884.261   |    12 |           |      |                                   |           |      |           |       |    |
           890.918   |    15 |           |      |                                   |           |      |           |       |    |
           896.747   |    12 |           |      |                                   |           |      |           |       |    |
           909.910   |    16 |           |      |                                   |           |      |           |       |    |
           910.562   |    13 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           910.882   |    12 |           |      |                                   |           |      |           |       |    |
           917.114   |    10 |           |      |                                   |           |      |           |       |    |
           941.697   |    25 |           |      |                                   |           |      |           |       |    |
           945.680   |    10 |           |      |                                   |           |      |           |       |    |
           953.488   |    10 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           954.838   |    11 |           |      |                                   |           |      |           |       |    |
           960.428   |    10 |           |      |                                   |           |      |           |       |    |
           966.365   |    12 |           |      |                                   |           |      |           |       |    |
           966.441   |    10 |           |      |                                   |           |      |           |       |    |
           967.630   |    14 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           968.867   |    14 |           |      |                                   |           |      |           |       |    |
           970.194   |    13 |           |      |                                   |           |      |           |       |    |
          1034.381   |    20 |           |      |                                   |           |      |           |       |    |
          1083.897   |    13 |           |      |                                   |           |      |           |       |    |
          1086.158   |    13 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
          1086.387   |    13 |           |      |                                   |           |      |           |       |    |
          1086.950   |    14 |           |      |                                   |           |      |           |       |    |
          1087.987   |    14 |           |      |                                   |           |      |           |       |    |
