
----------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |       Lower level        |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |--------------------------|------------------------------|    |
            Air (nm)  |       |           |      |                                  | Conf.            | Term  | Conf.             | Term     |    |
            490.305   |   470 |           |      |    1.321004    -     3.849009    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3D*    |    |
            490.789   |   120 |           |      |    1.123004    -     3.648523    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            492.107   |   260 |           |      |    1.063217    -     3.581962    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            493.843   |   180 |           |      |    1.138629    -     3.648523    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            496.890   |   160 |           |      |    1.087457    -     3.581962    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5F*    |    |
            498.035   |   160 |           |      |    1.192764    -     3.681533    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5F*    |    |
            499.274   |   120 |           |      |    0.927782    -     3.410382    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            501.123   |   160 |           |      |    1.192764    -     3.666200    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
            501.495   |    90 |           |      |    1.138629    -     3.610232    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            502.618   |    90 |           |      |    1.063217    -     3.529296    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            502.816   |    65 |           |      |    1.321004    -     3.786113    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            504.035   |    35 |           |      |    2.595454    -     5.054606    | 4d8              | c 3P  | 4d7.(a 2P).5p     | x 3D*    |    |
            504.074   |    35 |           |      |    1.123004    -     3.581962    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            504.731   |    65 |           |      |    1.192764    -     3.648523    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            505.733   |   450 |           |      |    0.811480    -     3.262375    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            506.264   |    21 |           |      |    1.733506    -     4.181821    | 4d7.(a 4P).5s    | b 3P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            507.297   |    90 |           |      |    1.138629    -     3.581962    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
            507.632   |   120 |           |      |    1.321004    -     3.762728    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3F*    |    |
            509.383   |   200 |           |      |    1.176904    -     3.610232    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            510.707   |    80 |           |      |    1.589067    -     4.016090    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3F*    |    |
            512.373   |    24 |           |      |    1.419285    -     3.838402    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5G*    |    |
            512.726   |    55 |           |      |    1.192764    -     3.610232    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
            513.389   |    65 |           |      |    1.698468    -     4.112806    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3F*    |    |
            513.655   |   530 |           |      |    0.997290    -     3.410382    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            514.276   |   170 |           |      |    1.063217    -     3.473391    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            514.724   |   250 |           |      |    1.002303    -     3.410382    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            515.107   |   110 |           |      |    1.123004    -     3.529296    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            515.320   |    55 |           |      |    1.461284    -     3.866575    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4P).5p     | z 5S*    |    |
            515.514   |   500 |           |      |    1.124906    -     3.529296    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            516.000   |    55 |           |      |    1.130814    -     3.532942    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 3G*    |    |
            517.103   |   920 |           |      |    0.927782    -     3.324789    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5F*    |    |
            519.502   |   180 |           |      |    1.087457    -     3.473391    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5F*    |    |
            519.987   |    80 |           |      |    3.615436    -     5.999140    | 4d6.5s.(a 6D).5p | z 7F* | 4d6.5s.(a 6D).6s  | e 7D     |    |
            520.212   |    45 |           |      |    2.486591    -     4.869266    | 4d7.(a 2H).5s    | a 1H  | 4d7.(a 2G).5p     | z 3H*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            521.3440  |    45 |           |      |                                  |                  |       |                   |          |    |
            522.355   |    65 |           |      |    1.513481    -     3.886382    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 5G*    |    |
            524.238   |    40 |           |      |    1.317150    -     3.681533    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5F*    |    |
            525.167   |    55 |           |      |    1.589067    -     3.949256    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3G*    |    |
            525.707   |    40 |           |      |    3.786113    -     6.143879    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).5d?    | e 5G     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            526.647   |    40 |           |      |    2.595454    -     4.949020    | 4d8              | c 3P  | 4d7.(a 2P).5p     | y 3P*    |    |
            526.683   |    40 |           |      |    2.486591    -     4.839993    | 4d7.(a 2H).5s    | a 1H  | 4d7.(a 2G).5p     | z 1G*    |    |
            528.082   |    40 |           |      |    1.063217    -     3.410382    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            528.408   |   130 |           |      |    0.811480    -     3.157194    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            529.116   |    40 |           |      |    1.130814    -     3.473391    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            530.486   |    80 |           |      |    1.192764    -     3.529296    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
            530.927   |   260 |           |      |    0.927782    -     3.262375    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            531.533   |    13 |           |      |    2.595454    -     4.927384    | 4d8              | c 3P  | 4d7.(a 2P).5p     | y 3P*    |    |
            533.293   |    40 |           |      |    1.691857    -     4.016090    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4F).5p     | z 3F*    |    |
            533.4716  |   45w |           |      |                                  |                  |       |                   |          |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            533.593   |   110 |           |      |    1.087457    -     3.410382    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
            536.1792  |   130 |           |      |                                  |                  |       |                   |          |    |
            537.784   |    65 |           |      |    3.532942    -     5.837771    | 4d7.(a 4F).5p    | z 3G* | 4d7.(a 4F).5d?    | e 3G     |    |
            538.588   |    65 |           |      |    1.691857    -     3.993239    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4F).5p     | z 3D*    |    |
            540.1047  |  110w |           |      |                                  |                  |       |                   |          |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            540.139   |    40 |           |      |    1.698468    -     3.993239    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3D*    |    |
            541.886   |    40 |           |      |    1.123004    -     3.410382    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            542.759   |    55 |           |      |    3.542463    -     5.826160    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).5d?    | e 5G     |    |
            543.9218  |   26l |           |      |                                  |                  |       |                   |          |    |
            545.271   |    13 |           |      |    3.542463    -     5.815642    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).5d?    | f 5F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            545.482   |   80w |           |      |    3.866575    -     6.138870?   | 4d7.(a 4P).5p    | z 5S* | 4d7.(a 4F).5d?    | e 5D     |    |
            545.613   |    90 |           |      |    1.138629    -     3.410382    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            547.5187  |   13w |           |      |                                  |                  |       |                   |          |    |
            547.9415  |    55 |           |      |                                  |                  |       |                   |          |    |
            548.030   |    26 |           |      |    3.754202    -     6.015932    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).5d?    | e 5G     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            548.432   |    80 |           |      |    1.002303    -     3.262375    | 4d7.(a 4F).5s    | a 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            548.464   |    18 |           |      |    1.589067    -     3.849009    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3D*    |    |
            549.669   |    26 |           |      |    2.486591    -     4.741575    | 4d7.(a 2H).5s    | a 1H  | 4d7.(a 2G).5p     | y 3F*    |    |
            550.102   |    13 |           |      |    3.762728    -     6.015932    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).5d?    | e 5G     |    |
            551.071   |   130 |           |      |    1.513481    -     3.762728    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            551.237   |    20 |           |      |    3.750571    -     5.999140    | 4d6.5s.(a 6D).5p | z 7P* | 4d6.5s.(a 6D).6s  | e 7D     |    |
            551.786   |     8 |           |      |    1.866467    -     4.112806    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4F).5p     | z 3F*    |    |
            552.178   |    12 |           |      |    3.866575    -     6.111312    | 4d7.(a 4P).5p    | z 5S* | 4d7.(a 4P).5d     | e 5P     |    |
            553.099   |    12 |           |      |    2.595454    -     4.836452    | 4d8              | c 3P  | 4d7.(a 4P).5p     | y 5P*    |    |
            554.066   |    24 |           |      |    1.513481    -     3.750571    | 4d7.(a 2G).5s    | a 3G  | 4d6.5s.(a 6D).5p  | z 7P*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            555.652   |    12 |           |      |    0.997290    -     3.227998    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            555.975   |    90 |           |      |    0.927782    -     3.157194    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            556.903   |    11 |           |      |    1.002303    -     3.227998    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            557.8412  |    21 |           |      |                                  |                  |       |                   |          |    |
            560.314   |    21 |           |      |    1.317150    -     3.529296    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            560.3552  |     8 |           |      |                                  |                  |       |                   |          |    |
            560.673   |    13 |           |      |    3.615436    -     5.826160    | 4d6.5s.(a 6D).5p | z 7F* | 4d7.(a 4F).5d?    | e 5G     |    |
            562.979   |    11 |           |      |    2.791985    -     4.993663    | 4d6.5s2          | b 3H  | 4d7.(a 2G).5p     | y 3G*    |    |
            563.624   |   290 |           |      |    1.063217    -     3.262375    | 4d6.5s2          | a 5D  | 4d7.(a 4F).5p     | z 5D*    |    |
            564.166   |    11 |           |      |    1.589067    -     3.786113    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 5G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            564.956   |     7 |           |      |    1.130814    -     3.324789    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5F*    |    |
            565.330   |     7 |           |      |    1.513481    -     3.706000    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3G*    |    |
            566.520   |    11 |           |      |    1.698468    -     3.886382    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 5G*    |    |
            567.963   |    16 |           |      |    2.763935    -     4.946287    | 4d8              | c 3P  | 4d7.(a 2P).5p     | y 3P*    |    |
            569.905   |   180 |           |      |    1.087457    -     3.262375    | 4d7.(a 4P).5s    | a 5P  | 4d7.(a 4F).5p     | z 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            572.482   |    13 |           |      |    1.589067    -     3.754202    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 5G*    |    |
            572.573   |    13 |           |      |    1.063217    -     3.227998    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            574.599   |    16 |           |      |    1.691857    -     3.849009    | 4d7.(a 4P).5s    | b 3P  | 4d7.(a 4F).5p     | z 3D*    |    |
            574.747   |    16 |           |      |    2.683401    -     4.839993    | 4d6.5s2          | c 3F  | 4d7.(a 2G).5p     | z 1G*    |    |
            575.202   |    11 |           |      |    1.002303    -     3.157194    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            575.683   |    11 |           |      |    1.457139    -     3.610232    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5D*    |    |
            576.792   |    11 |           |      |    1.461284    -     3.610232    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5D*    |    |
            580.439   |    16 |           |      |    2.900313    -     5.035769    | 4d8              | b 1G  | 4d7.(a 2G).5p     | z 1H*    |    |
            581.498   |    65 |           |      |    1.130814    -     3.262375    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            582.806   |     8 |           |      |    1.866467    -     3.993239    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4F).5p     | z 3D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            583.321   |   16w |           |      |    3.762728    -     5.887632    | 4d7.(a 4F).5p    | z 3F* |                   | B(3F)    |    |
            591.934   |    55 |           |      |    1.063217    -     3.157194    | 4d6.5s2          | a 5D  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            592.145   |    80 |           |      |    1.317150    -     3.410382    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5D*    |    |
            592.687   |    21 |           |      |    2.072096    -     4.163416    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4F).5p     | z 3D*    |    |
            593.238   |    26 |           |      |    1.138629    -     3.227998    | 4d7.(a 4F).5s    | a 3F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            593.665   |     8 |           |      |    3.762728    -     5.850606    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).5d?    | e 5D     |    |
            595.115   |     8 |           |      |    1.866467    -     3.949256    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4F).5p     | z 3G*    |    |
            597.338   |   21w |           |      |    3.762728    -     5.837771    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).5d?    | e 3G     |    |
            597.417   |     8 |           |      |    2.595454    -     4.670219    | 4d8              | c 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
            598.867   |    16 |           |      |    1.087457    -     3.157194    | 4d7.(a 4P).5s    | a 5P  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            599.365   |    35 |           |      |    1.461284    -     3.529296    | 4d7.(a 2P).5s    | a 3P  | 4d7.(a 4F).5p     | z 5D*    |    |
            611.677   |    18 |           |      |    1.130814    -     3.157194    | 4d8              | b 3F  | 4d6.5s.(a 6D).5p  | z 7D*    |    |
            619.942   |    26 |           |      |    2.113431    -     4.112806    | 4d7.(a 2D).5s    | a 1D  | 4d7.(a 4F).5p     | z 3F*    |    |
            622.520   |    26 |           |      |    1.419285    -     3.410382    | 4d8              | b 3F  | 4d7.(a 4F).5p     | z 5D*    |    |
            628.449   |     9 |           |      |    2.763935    -     4.736246    | 4d8              | c 3P  | 4d7.(a 4P).5p     | x 5D*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            629.522   |    18 |           |      |    2.900313    -     4.869266    | 4d8              | b 1G  | 4d7.(a 2G).5p     | z 3H*    |    |
            633.062   |    13 |           |      |    3.157194    -     5.115141    | 4d6.5s.(a 6D).5p | z 7D* | 4d7.(a 4F).6s     | e 5F     |    |
            633.612   |     9 |           |      |    2.791985    -     4.748234    | 4d6.5s2          | b 3H  | 4d7.(a 2G).5p     | z 3H*    |    |
            636.341   |    9w |           |      |    3.529296    -     5.477154    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 5F     |    |
            637.645   |     9 |           |      |    1.589067    -     3.532942    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 3G*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            639.023   |    16 |           |      |    2.900313    -     4.839993    | 4d8              | b 1G  | 4d7.(a 2G).5p     | z 1G*    |    |
            641.757   |     8 |           |      |    4.311247    -     6.242669    | 4d6.5s.(a 6D).5p | y 5F* | 4d6.5s.(a 6D).6s  | f 5D     |    |
            644.484   |   26w |           |      |    3.410382    -     5.333623    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 5F     |    |
            649.644   |     8 |           |      |    3.410382    -     5.318350    | 4d7.(a 4F).5p    | z 5D* |                   | A        |    |
            652.873   |    11 |           |      |                                  |                  |       |                   |          |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            656.045   |     4 |           |      |    2.852228    -     4.741575    | 4d6.5s2          | b 3H  | 4d7.(a 2G).5p     | y 3F*    |    |
            659.374   |     4 |           |      |    2.113431    -     3.993239    | 4d7.(a 2D).5s    | a 1D  | 4d7.(a 4F).5p     | z 3D*    |    |
            661.820   |     9 |           |      |    2.013519    -     3.886382    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 5G*    |    |
            666.314   |    21 |           |      |    3.473391    -     5.333623    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 5F     |    |
            669.000   |    55 |           |      |    3.262375    -     5.115141    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 5F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            670.752   |    11 |           |      |    2.900313    -     4.748234    | 4d8              | b 1G  | 4d7.(a 2G).5p     | z 3H*    |    |
            671.830   |    15 |           |      |    3.473391    -     5.318350    | 4d7.(a 4F).5p    | z 5F* |                   | A        |    |
            673.045   |    15 |           |      |    2.007380    -     3.849009    | 4d7.(a 2D).5s    | a 3D  | 4d7.(a 4F).5p     | z 3D*    |    |
            675.654   |     7 |           |      |    4.016090    -     5.850606    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).5d?    | e 5D     |    |
            676.695   |    21 |           |      |    3.610232    -     5.441925    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 5F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            677.502   |    30 |           |      |    2.119742    -     3.949256    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 3G*    |    |
            678.723   |    13 |           |      |    1.927974    -     3.754202    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 5G*    |    |
            681.351   |     8 |           |      |    2.763935    -     4.583110    | 4d8              | c 3P  | 4d7.(a 4P).5p     | y 3D*    |    |
            682.388   |    15 |           |      |    3.681533    -     5.497944    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 5F     |    |
            682.417   |    21 |           |      |    3.529296    -     5.345637    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 3F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            683.152   |     7 |           |      |    3.179288    -     4.993663    | 4d6.5s2          | b 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            691.148   |    26 |           |      |    3.648523    -     5.441925    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 5F     |    |
            692.323   |   110 |           |      |    3.324789    -     5.115141    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 5F     |    |
            698.201   |    26 |           |      |    3.410382    -     5.185667    | 4d7.(a 4F).5p    | z 5D* | 4d7.(a 4F).6s     | e 3F     |    |
            702.798   |    26 |           |      |    3.581962    -     5.345637    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 3F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            708.606   |     9 |           |      |    2.013519    -     3.762728    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 3F*    |    |
            708.735   |    12 |           |      |    1.513481    -     3.262375    | 4d7.(a 2G).5s    | a 3G  | 4d7.(a 4F).5p     | z 5D*    |    |
            714.172   |     4 |           |      |    2.113431    -     3.849009    | 4d7.(a 2D).5s    | a 1D  | 4d7.(a 4F).5p     | z 3D*    |    |
            721.926   |     6 |           |      |    3.174318    -     4.891258    | 4d6.5s2          | b 3G  | 4d7.(a 2G).5p     | y 3G*    |    |
            723.892   |    35 |           |      |    3.473391    -     5.185667    | 4d7.(a 4F).5p    | z 5F* | 4d7.(a 4F).6s     | e 3F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            726.695   |     7 |           |      |                                  |                  |       |                   |          |    |
            732.356   |     8 |           |      |    2.013519    -     3.706000    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 3G*    |    |
            739.393   |    16 |           |      |    3.669258    -     5.345637    | 4d6.5s.(a 6D).5p | z 7F* | 4d7.(a 4F).6s     | e 3F     |    |
            746.891   |    18 |           |      |    3.838402    -     5.497944    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            747.540   |    12 |           |      |                                  |                  |       |                   |          |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            748.579   |    26 |           |      |    3.786113    -     5.441925    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            749.975   |    70 |           |      |    3.532942    -     5.185667    | 4d7.(a 4F).5p    | z 3G* | 4d7.(a 4F).6s     | e 3F     |    |
            753.207   |     7 |           |      |    3.090613    -     4.736246    | 4d6.5s2          | d 3P? | 4d7.(a 4P).5p     | x 5D*    |    |
            755.961   |    26 |           |      |    3.706000    -     5.345637    | 4d7.(a 4F).5p    | z 3G* | 4d7.(a 4F).6s     | e 3F     |    |
            761.294   |     5 |           |      |    3.849009    -     5.477154    | 4d7.(a 4F).5p    | z 3D* | 4d7.(a 4F).6s     | e 5F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            762.150   |    18 |           |      |    3.949256    -     5.575574    | 4d7.(a 4F).5p    | z 3G* | 4d7.(a 4F).6s     | e 3F     |    |
            772.287   |    18 |           |      |    1.927974    -     3.532942    | 4d7.(a 2H).5s    | a 3H  | 4d7.(a 4F).5p     | z 3G*    |    |
            772.987   |     5 |           |      |    3.838402    -     5.441925    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            779.186   |    22 |           |      |    3.886382    -     5.477154    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            779.790   |     4 |           |      |                                  |                  |       |                   |          |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            780.682   |     4 |           |      |    4.632920    -     6.220639    | 4d7.(a 4P).5p    | x 5D* | 4d7.(a 4P).5d     | e 5P     |    |
            781.343   |     3 |           |      |    2.595454    -     4.181821    | 4d8              | c 3P  | 4d6.5s.(a 6D).5p  | y 5D*    |    |
            782.981   |     4 |           |      |    3.750571    -     5.333623    | 4d6.5s.(a 6D).5p | z 7P* | 4d7.(a 4F).6s     | e 5F     |    |
            783.339   |    5w |           |      |    3.993239    -     5.575574    | 4d7.(a 4F).5p    | z 3D* | 4d7.(a 4F).6s     | e 3F     |    |
            784.190   |    6w |           |      |    4.530707    -     6.111312    | 4d7.(a 4P).5p    | x 5D* | 4d7.(a 4P).5d     | e 5P     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            784.780   |    30 |           |      |    3.754202    -     5.333623    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            788.149   |    80 |           |      |    3.542463    -     5.115141    | 4d7.(a 4F).5p    | z 5G* | 4d7.(a 4F).6s     | e 5F     |    |
            789.037   |    16 |           |      |    3.762728    -     5.333623    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).6s     | e 5F     |    |
            792.443   |    16 |           |      |    3.754202    -     5.318350    | 4d7.(a 4F).5p    | z 5G* |                   | A        |    |
            794.815   |     5 |           |      |    4.016090    -     5.575574    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).6s     | e 3F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            796.784   |     9 |           |      |    3.762728    -     5.318350    | 4d7.(a 4F).5p    | z 3F* |                   | A        |    |
            811.247   |     9 |           |      |    3.949256    -     5.477154    | 4d7.(a 4F).5p    | z 3G* | 4d7.(a 4F).6s     | e 5F     |    |
            826.496   |    18 |           |      |    3.615436    -     5.115141    | 4d6.5s.(a 6D).5p | z 7F* | 4d7.(a 4F).6s     | e 5F     |    |
            834.898   |    11 |           |      |    3.849009    -     5.333623    | 4d7.(a 4F).5p    | z 3D* | 4d7.(a 4F).6s     | e 5F     |    |
            835.294   |     6 |           |      |    3.993239    -     5.477154    | 4d7.(a 4F).5p    | z 3D* | 4d7.(a 4F).6s     | e 5F     |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            843.577   |     4 |           |      |    3.849009    -     5.318350    | 4d7.(a 4F).5p    | z 3D* |                   | A        |    |
            847.364   |    11 |           |      |    4.112806    -     5.575574    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).6s     | e 3F     |    |
            848.356   |    11 |           |      |    4.016090    -     5.477154    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).6s     | e 5F     |    |
            871.084   |    22 |           |      |    3.762728    -     5.185667    | 4d7.(a 4F).5p    | z 3F* | 4d7.(a 4F).6s     | e 3F     |    |
            872.498   |    14 |           |      |    2.595454    -     4.016090    | 4d8              | c 3P  | 4d7.(a 4F).5p     | z 3F*    |    |
                      |       |           |      |                                  |                  |       |                   |          |    |
            877.736   |     9 |           |      |    4.163416    -     5.575574    | 4d7.(a 4F).5p    | z 3D* | 4d7.(a 4F).6s     | e 3F     |    |
