
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
             198.3191  |   500 |           |      |    18.830351     -     25.0821073   | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).5f | 2[7/2]   |    |
             198.3731  |     1 |           |      |    19.6777611    -     25.9278068   | 4p5.(2P*<3/2>).5p | 2[3/2]  | 4p5.(2P*<3/2>).9s | 2[3/2]*  |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             198.7086  |    75 |           |      |    18.830351     -     25.0698496   | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             198.7747  |    25 |           |      |    19.1275349    -     25.3649541   | 4p5.(2P*<3/2>).5p | 2[1/2]  | 4p5.(2P*<3/2>).8s | 2[3/2]*  |    |
             199.1472  |   100 |           |      |    18.830351     -     25.0561059   | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).5f | 2[9/2]   |    |
             199.4042  |     1 |           |      |    18.830351     -     25.0480808   | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Air (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
                       |       |           |      |                                     |                   |         |                   |          |    |
             200.8211  |     4 |           |      |                                     |                   |         |                   |          |    |
             202.3773  |     5 |           |      |    19.4329118    -     25.5573342   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).7d | 2[5/2]*  |    |
             202.6233  |     4 |           |      |                                     |                   |         |                   |          |    |
             203.0287  |    10 |           |      |    19.4525602    -     25.5573342   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).7d | 2[5/2]*  |    |
