
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag II     |                 145.7121      |    1300 |           |      |    10.71975405      -     19.228578        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag III    |                 147.144       |     100 |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 148.901       |     300 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 149.2268      |    5700 |           |      |    10.18799588      -     18.496232        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag I      |                 150.737       |   50r,h |           |      |     0.000000000     -      8.22520         | 4d10.5s              | 2S      | 4d9.5s.(3D).5p       | 4D*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 151.455       |     800 |           |      |    11.05129682      -     19.237563        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag III    |                 151.508       |     150 |           |      |                                            |                      |         |                      |          |    |
Ag I      |                 151.563       |  100r,h |           |      |     0.000000000     -      8.18038         | 4d10.5s              | 2S      | 4d9.5s.(3D).5p       | 2P*      |    |
Ag III    |                 152.423       |     100 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 152.5434      |    1100 |           |      |    10.36824196      -     18.496232        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 152.704       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 152.774       |     540 |           |      |    10.36824196      -     18.483918        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<3/2>).7s     | 2[3/2]   |    |
Ag II     |                 153.221       |     860 |           |      |    11.14562570      -     19.237563        | 4d9.(2D<3/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag III    |                 154.114       |     150 |           |      |                                            |                      |         |                      |          |    |
Ag I      |                 154.858       |   50r,h |           |      |     0.000000000     -      8.00634         | 4d10.5s              | 2S      | 4d9.5s.(3D).5p       | 4D*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag III    |                 155.089       |     150 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 155.169       |     420 |           |      |     9.94061370      -     17.931110        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
Ag III    |                 155.304       |     130 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 155.5188      |    8400 | 4.3e+07   | D+   |     9.94061370      -     17.913043        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).7s     | 2[5/2]   |    |
