
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              306.7214   |   250* |           |      |    16.67082620    -     20.71188695   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4f  | 2[3/2]  |    |
              307.69761  |   2000 |           |      |    16.84805295    -     20.87629864   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
              307.88806  |   1000 |           |      |    16.84805295    -     20.87380766   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[1/2]  |    |
              307.91808  |   1000 |           |      |    16.84805295    -     20.87341564   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).5p  | 2[3/2]  |    |
              310.1407   |     70 |           |      |    16.71538035    -     20.71188695   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4f  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              312.61965  |   2000 |           |      |    16.84805295    -     20.81287859   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[1/2]  |    |
              314.77135  |    250 |           |      |    16.84805295    -     20.78578112   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
              314.86107  |   1000 |           |      |    16.84805295    -     20.78465677   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[3/2]  |    |
              315.34107  |   1000 |           |      |    16.84805295    -     20.77866384   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[5/2]  |    |
              316.75762  |    500 |           |      |    16.84805295    -     20.76108738   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).5p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              320.6199   |     10 |           |      |    16.84805295    -     20.71392495   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4f  | 2[5/2]  |    |
              320.7906   |   100* |           |      |    16.84805295    -     20.71188991   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4f  | 2[3/2]  |    |
              320.7906   |   100* |           |      |    16.84805295    -     20.71188695   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4f  | 2[3/2]  |    |
              335.17495  |    250 |           |      |    16.67082620    -     20.36885315   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
              336.98076  |   5000 |           |      |    16.61906936    -     20.29727902   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              336.99069  |   7000 |           |      |    16.61906936    -     20.29717031   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
              337.56489  |    500 |           |      |    16.61906936    -     20.29091487   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
              341.79031  |   5000 |           |      |    16.67082620    -     20.29727902   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
              341.80052  |    500 |           |      |    16.67082620    -     20.29717031   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
              342.39120  |    500 |           |      |    16.67082620    -     20.29091487   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              344.77022  |   2000 |           |      |    16.61906936    -     20.21417880   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
              345.07641  |    500 |           |      |    16.61906936    -     20.21098872   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
              345.41942  |   1000 | 3.7e+06   | C    |    16.67082620    -     20.25917907   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
              346.05235  |   1000 |           |      |    16.71538035    -     20.29717031   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
              346.43385  |   1000 |           |      |    16.61906936    -     20.19691555   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[5/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              346.65781  |   2000 |           |      |    16.71538035    -     20.29091487   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
              347.25706  |   5000 | 1.7e+06   | C    |    16.61906936    -     20.18843384   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[5/2]  |    |
              349.80632  |   1000 |           |      |    16.67082620    -     20.21417880   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
              350.12154  |   2000 | 1.2e+06   | D    |    16.67082620    -     20.21098872   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
              351.07207  |    500 | 2.2e+05   | D    |    16.61906936    -     20.14964764   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              351.51900  |   2000 | 6.9e+05   | D    |    16.67082620    -     20.19691555   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[5/2]  |    |
              352.04714  |  10000 | 9.3e+06   | C    |    16.84805295    -     20.36885315   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
              356.29551  |    150 |           |      |    16.67082620    -     20.14964764   | 2s2.2p5.(2P*<3/2>).3s | 2[3/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
              359.35263  |   5000 | 9.9e+05   | D    |    16.84805295    -     20.29727902   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
              359.36385  |   3000 | 6.6e+05   | D    |    16.84805295    -     20.29717031   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[1/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              360.01694  |   1000 | 4.3e+05   | D    |    16.84805295    -     20.29091487   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).4p  | 2[3/2]  |    |
              360.91787  |    500 |           |      |    16.71538035    -     20.14964764   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
              363.36643  |   1000 | 1.1e+06   | D    |    16.84805295    -     20.25917907   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
              368.22421  |   1000 | 1.6e+05   | D    |    16.84805295    -     20.21417880   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
              368.57351  |   1000 | 3.9e+05   | D    |    16.84805295    -     20.21098872   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[3/2]  |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              370.12247  |    400 | 2.2e+05   | D    |    16.84805295    -     20.19691555   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[5/2]  |    |
              375.42148  |    500 |           |      |    16.84805295    -     20.14964764   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).4p  | 2[1/2]  |    |
              376.5819   |    50f |           |      |    16.84805295    -     20.13945645   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* | UT |
              376.8047   |    50f |           |      |    16.84805295    -     20.13751037   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3d  | 2[3/2]* | UT |
              376.9449   |    70f |           |      |    16.84805295    -     20.13629431   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* | UT |
                         |        |           |      |                                       |                       |         |                        |         |    |
              376.9654   |    50f |           |      |    16.84805295    -     20.13610584   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<1/2>).3d  | 2[5/2]* | UT |
              388.2698   |    20f |           |      |    16.84805295    -     20.04038558   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* | UT |
              388.7134   |    10f |           |      |    16.84805295    -     20.03674583   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3d  | 2[3/2]* | UT |
              388.9427   |    50f |           |      |    16.84805295    -     20.03486860   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3d  | 2[7/2]* | UT |
              389.9723   |    20f |           |      |    16.84805295    -     20.02644435   | 2s2.2p5.(2P*<1/2>).3s | 2[1/2]* | 2s2.2p5.(2P*<3/2>).3d  | 2[1/2]* | UT |
                         |        |           |      |                                       |                       |         |                        |         |    |
              394.3540   |     20 |           |      |    18.38162243    -     21.524711     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
              398.4065   |     20 |           |      |    18.38162243    -     21.492757     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
              398.4253   |     70 |           |      |    18.38162243    -     21.492599     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
              399.5298   |     10 |           |      |    18.38162243    -     21.483998     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).13d | 2[3/2]* |    |
              399.5721   |     10 |           |      |    18.38162243    -     21.483682     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).13d | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              399.8594   |     10 |           |      |    18.38162243    -     21.481434     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              399.9263   |     10 |           |      |    18.38162243    -     21.480911     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              401.3752   |     10 |           |      |    18.38162243    -     21.469734     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).12d | 2[3/2]* |    |
              401.3995   |     20 |           |      |    18.38162243    -     21.469564     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).12d | 2[1/2]* |    |
              402.0015   |     20 |           |      |    18.38162243    -     21.464902     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).13s | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              403.7262   |     50 |           |      |    18.38162243    -     21.451753     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[3/2]* |    |
              403.7615   |    150 |           |      |    18.38162243    -     21.451495     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[1/2]* |    |
              403.7696   |     50 |           |      |    18.38162243    -     21.451421     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[1/2]* |    |
              404.2327   |    100 |           |      |    18.38162243    -     21.447900     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
              404.2642   |    500 |           |      |    18.38162243    -     21.447662     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              404.5662   |     20 |           |      |    18.38162243    -     21.445361     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).12s | 2[3/2]* |    |
              406.4036   |    500 |           |      |    18.38162243    -     21.431536     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              406.4829   |    150 |           |      |    18.38162243    -     21.430932     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              406.8835   |    300 |           |      |    18.38162243    -     21.427931     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[3/2]* |    |
              406.9243   |    300 |           |      |    18.38162243    -     21.427635     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              406.9389   |     50 |           |      |    18.38162243    -     21.427515     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[1/2]* |    |
              407.9359   |     20 |           |      |    18.38162243    -     21.420080     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              408.0148   |    500 |           |      |    18.38162243    -     21.419487     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              411.1882   |     10 |           |      |    18.38162243    -     21.396055     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              411.2100   |    150 |           |      |    18.38162243    -     21.395878     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              411.2694   |    200 |           |      |    18.38162243    -     21.395448     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[1/2]* |    |
              411.2865   |    100 |           |      |    18.38162243    -     21.395317     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[1/2]* |    |
              412.6941   |     20 |           |      |    18.38162243    -     21.38502144   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              412.8072   |    300 |           |      |    18.38162243    -     21.3842135    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              413.0512   |    200 |           |      |    18.38162243    -     21.3824337    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              413.10613  |    700 |           |      |    18.38162243    -     21.3820440    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              416.48079  |    500 |           |      |    18.38162243    -     21.3577329    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              416.6091   |    300 |           |      |    18.38162243    -     21.3568098    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              417.3966   |     20 |           |      |    18.38162243    -     21.351212     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              417.43667  |    700 |           |      |    18.38162243    -     21.3509174    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              417.52197  |    600 |           |      |    18.38162243    -     21.3503109    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              417.5488   |    400 |           |      |    18.38162243    -     21.350119     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              419.6415   |    150 |           |      |    18.38162243    -     21.3353134    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              419.81018  |    700 |           |      |    18.38162243    -     21.3341323    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              420.3270   |    20* |           |      |    18.57583520    -     21.524715     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              420.3270   |    20* |           |      |    18.57583520    -     21.524711     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
              420.3270   |    20* |           |      |    18.57583520    -     21.524711     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
              423.2323   |     10 |           |      |    18.55510723    -     21.483742     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).13d | 2[7/2]* |    |
              424.9538   |     20 |           |      |    18.57583520    -     21.492600     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[5/2]* |    |
              425.2418   |     20 |           |      |    18.55510723    -     21.469903     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).12d | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
