
----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
             Air (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
                       |       |           |      |                                   |        |      |        |      |    |
            770.6567   |     3 |           |      |    3.0415198    -     4.6498892   | 5d.6p  | 3D*  | 5d.6d  | 3F   |    |
            775.1753   |     3 |           |      |    2.9994297    -     4.5984242   | 5d.6p  | 3D*  | 5d.6d  | 3F   |    |
            778.0478   |   299 | 7.6e+06   | C    |    1.1425765    -     2.7356672   | 6s.5d  | 3D   | 5d.6p  | 3F*  |    |
            783.9569   |     5 |           |      |    3.0971046    -     4.6781873   | 5d.6p  | 3D*  | 5d.6d  | 3F   |    |
            787.7801   |     2 | 1.6e+06   | C+   |    2.2391869    -     3.8125973   | 6s.6p  | 1P*  | 6s.6d  | 3D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            790.5747   |   150 | 2.7e+07   | C+   |    1.6756148    -     3.2434628   | 6s.6p  | 3P*  | 6s.7s  | 3S   |    |
            791.1329   |   160 |           |      |    0.000000     -     1.5667415   | 6s2    | 1S   | 6s.6p  | 3P*  |    |
            798.2440   |     1 |           |      |    3.0971046    -     4.6498892   | 5d.6p  | 3D*  | 5d.6d  | 3F   |    |
            812.0517   |     2 |           |      |    3.2181981    -     4.7445795   | 5d.6p  | 3P*  | 5d.6d  | 3P   |    |
            821.0239   |    70 |           |      |    2.2391869    -     3.7488885   | 6s.6p  | 1P*  | 6s.6d  | 1D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            851.4260   |     2 |           |      |    2.9994297    -     4.4552239   | 5d.6p  | 3D*  | 5d.6d  | 3D   |    |
            855.9998   |   700 | 2.0e+07   | C+   |    1.4128433    -     2.8608593   | 6s.5d  | 1D   | 5d.6p  | 1D*  |    |
            856.7435   |     5 |           |      |    3.0415198    -     4.4882789   | 5d.6p  | 3D*  | 5d.6d  | 3D   |    |
            858.1908   |     4 |           |      |    3.0971046    -     4.5414236   | 5d.6p  | 3D*  | 5d.6d  | 3D   |    |
            865.4078   |    13 | 3.1e+05   | D+   |    1.4128433    -     2.8451177   | 6s.5d  | 1D   | 5d.6p  | 3F*  |    |
