
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            216.2498  |    30 |           |      |    12.42330    -     18.15492    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 3D*    |    |
            216.7200  |    20 | 1.4e+08   | D    |    27.08603    -     32.80521    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3H*    |    |
            217.0384  |    40 | 3.2e+08   |      |    27.04095    -     32.75189    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3G*    |    |
            217.3893  |    10 | 1.2e+08   | D    |    27.00826    -     32.70981    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3G*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            218.6394  |     0 | 2.3e+07   | D    |    27.04095    -     32.70981    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3G*    |    |
            218.7562  |     5 | 7.6e+07   | D    |    27.08603    -     32.75189    | 3p6.3d.4d | 3G   | 3p6.3d.4f           | 3G*    |    |
            219.5388  |    10 |           |      |    27.31911    -     32.96482    | 3p6.3d.4d | 3S   | 3p6.3d.4f           | 3P*    |    |
            226.8298  |   500 | 3.2e+08   | D    |    12.42330    -     17.88758    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 1D*    |    |
            231.3236  |     1 |           |      |    32.62165    -     37.97979    | 3p6.3d.4f | 1G*  | 3p6.3d.(2D<3/2>).5g | 2[7/2] |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            232.1962  |     1 |           |      |    32.70981    -     38.04781    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            232.2259  |     5 |           |      |    32.70981    -     38.04715    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            232.6291  |     3 |           |      |    32.71971    -     38.04781    | 3p6.3d.4f | 3G*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
            233.8032  |    10 |           |      |    32.74585    -     38.04715    | 3p6.3d.4f | 3F*  | 3p6.3d.(2D<5/2>).5g | 2[9/2] |    |
