
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
Te I      |              182.2151    |  3400000 |           |      |     0.000000     -      6.8042612    | 5p4              | 3P   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              182.55      |   260000 |           |      |                                      |                  |      |                  |      |       |
Te II     |              183.7705    |      580 |           |      |     2.9795999    -      9.726339     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 4P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te I      |              185.0481    |   190000 |           |      |     0.5835310    -      7.2835846    | 5p4              | 3P   | 5p3.(4S*).5d     | 3D*  |       |
Te I      |              185.2013    |   190000 |           |      |     0.5890132    -      7.2835846    | 5p4              | 3P   | 5p3.(4S*).5d     | 3D*  |       |
Te I      |              185.371     |   180000 |           |      |                                      |                  |      |                  |      |       |
Te I      |              185.7279    |   500000 |           |      |     0.5890132    -      7.2645356    | 5p4              | 3P   | 5p3.(4S*).5d     | 3D*  |       |
Te I      |              186.050     |    61000 |           |      |     1.3090099    -      7.9731927    | 5p4              | 1D   | 5p3.(2D*).5d     | 1P*  |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              196.287805  |     2200 |           |      |     8.8267479    -     15.143169     | 5s.(2S).5p4.(3P) | 4P   | 5s2.5p2.(3P).4f  | 4D*  |       |
Te I      |              199.4841    |   320000 |           |      |     0.5890132    -      6.8042612    | 5p4              | 3P   | 5p3.(2D*).6s     | 3D*  |       |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Air (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te I      |              200.026     |   190000 |           |      |     0.5835310    -      6.7799375    | 5p4              | 3P   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              200.2019    |   530000 |           |      |     0.5890132    -      6.7799375    | 5p4              | 3P   | 5p3.(2D*).6s     | 3D*  |       |
Te I      |              207.106     |    90000 |           |      |     1.3090099    -      7.2936120    | 5p4              | 1D   | 5p3.(4S*).5d     | 3D*  |       |
