
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |  Rel. |     Aki    | Acc. |              Ei           Ek               |          Lower level          |        Upper level         |Type|
          |                 Wavelength |  Int. |     s^-1   |      |             (eV)         (eV)              |-------------------------------|----------------------------|    |
          |                  Vac (nm)  |       |            |      |                                            | Conf.                  | Term | Conf.               | Term |    |
Be III    |                 195.497    |  60w* | 5.5212e+08 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
Be III    |                 195.497    |  60w* | 4.1392e+08 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
Be III    |                 195.497    |  60w* | 1.5337e+07 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 195.497    |  60w* | 3.0673e+08 | AAA  |    139.8914         -     146.2333         | 1s.3p                  | 3P*  | 1s.4d               | 3D   |    |
Be I      |                 195.663    |   2,* | 3.98e+05   | C    |      2.724959       -       9.06182        | 1s2.2s.2p              | 3P*  | 1s2.2s.8s           | 3S   |    |
Be I      |                 195.663    |   2,* | 1.19e+06   | C    |      2.7250393      -       9.06182        | 1s2.2s.2p              | 3P*  | 1s2.2s.8s           | 3S   |    |
Be I      |                 195.663    |   2,* | 1.99e+06   | C    |      2.725330       -       9.06182        | 1s2.2s.2p              | 3P*  | 1s2.2s.8s           | 3S   |    |
Be I      |                 196.459    |  19,* | 8.15e+06   | B    |      2.724959       -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 196.459    |  19,* | 6.12e+06   | B    |      2.7250393      -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
Be I      |                 196.459    |  19,* | 1.10e+07   | B    |      2.7250393      -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
Be I      |                 196.459    |  19,* | 4.08e+05   | B    |      2.725330       -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
Be I      |                 196.459    |  19,* | 3.67e+06   | B    |      2.725330       -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
Be I      |                 196.459    |  19,* | 1.47e+07   | B    |      2.725330       -       9.036080       | 1s2.2s.2p              | 3P*  | 1s2.2s.7d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 198.513    |   7,* | 6.2e+05    | C    |      2.724959       -       8.97084        | 1s2.2s.2p              | 3P*  | 1s2.2s.7s           | 3S   |    |
Be I      |                 198.513    |   7,* | 1.86e+06   | C    |      2.7250393      -       8.97084        | 1s2.2s.2p              | 3P*  | 1s2.2s.7s           | 3S   |    |
Be I      |                 198.513    |   7,* | 3.12e+06   | C    |      2.725330       -       8.97084        | 1s2.2s.2p              | 3P*  | 1s2.2s.7s           | 3S   |    |
Be I      |                 199.801    |  20,* | 1.30e+07   | B    |      2.724959       -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
Be I      |                 199.801    |  20,* | 9.82e+06   | B    |      2.7250393      -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 199.801    |  20,* | 1.76e+07   | B    |      2.7250393      -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
Be I      |                 199.801    |  20,* | 2.35e+07   | B    |      2.725330       -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
Be I      |                 199.801    |  20,* | 6.54e+05   | B    |      2.725330       -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
Be I      |                 199.801    |  20,* | 5.89e+06   | B    |      2.725330       -       8.930519       | 1s2.2s.2p              | 3P*  | 1s2.2s.6d           | 3D   |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |  Rel. |     Aki    | Acc. |              Ei           Ek               |          Lower level          |        Upper level         |Type|
          |                 Wavelength |  Int. |     s^-1   |      |             (eV)         (eV)              |-------------------------------|----------------------------|    |
          |                  Air (nm)  |       |            |      |                                            | Conf.                  | Term | Conf.               | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                            |       |            |      |                                            |                        |      |                     |      |    |
