
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Vac (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
               238.086    |   130* |            |      |    220.67540       -     225.88089      | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4P   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               240.126    |   140* |            |      |     30.269703      -     [35.431485]    | 1s2.4d         | 2D   | 1s2.7f         | 2F*  |    |
               240.126    |   140* |            |      |     30.269855      -     [35.431485]    | 1s2.4d         | 2D   | 1s2.7f         | 2F*  |    |
               240.453    |    70* |            |      |     30.276831      -     [35.431639]    | 1s2.4f         | 2F*  | 1s2.7g         | 2G   |    |
               240.453    |    70* |            |      |     30.276908      -     [35.431639]    | 1s2.4f         | 2F*  | 1s2.7g         | 2G   |    |
               247.504    |    70* |            |      |     29.470828      -     [34.478783]    | 1s2.4s         | 2S   | 1s2.6p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               247.504    |    70* |            |      |     29.470828      -     [34.478783]    | 1s2.4s         | 2S   | 1s2.6p         | 2P*  |    |
               248.013    |     54 |            |      |    221.85944       -     226.85705      | 1s.2s.(3S).3d  | 4D   | 1s.2p.(3P*).3d | 4D*  |    |
               253.580    |    84* |            |      |    220.67444       -     225.5628       | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4S   |    |
               253.580    |    84* |            |      |    220.67459       -     225.5628       | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4S   |    |
               253.580    |    84* |            |      |    220.67540       -     225.5628       | 1s.2s.(3S).3p  | 4P*  | 1s.2p.(3P*).3p | 4S   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               267.516    |     52 |            |      |    228.47965       -     233.11292      | 1s.2s.(3S).4d  | 4D   | 1s.2s.(3S).6f  | 4F*  |    |
               270.701    |     24 |            |      |    228.47965       -     233.05847      | 1s.2s.(3S).4d  | 4D   | 1s.2p.(3P*).4d | 4D*  |    |
               279.501    |     77 |            |      |    228.88448       -     233.31907      | 1s.2s.(3S).4f  | 4F*  | 1s.2p.(3P*).4f | 4G   |    |
               280.478    |   320* | 5.69e+07   | A    |     30.107049      -     [34.526680]    | 1s2.4p         | 2P*  | 1s2.6d         | 2D   |    |
               280.478    |   320* | 1.14e+07   | A    |     30.107534      -     [34.526680]    | 1s2.4p         | 2P*  | 1s2.6d         | 2D   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               280.478    |   320* | 6.82e+07   | A    |     30.107534      -     [34.526680]    | 1s2.4p         | 2P*  | 1s2.6d         | 2D   |    |
               291.009    |   340* |            |      |     30.269703      -     [34.528996]    | 1s2.4d         | 2D   | 1s2.6f         | 2F*  |    |
               291.009    |   340* |            |      |     30.269855      -     [34.528996]    | 1s2.4d         | 2D   | 1s2.6f         | 2F*  |    |
               291.009    |   340* |            |      |     30.269855      -     [34.528996]    | 1s2.4d         | 2D   | 1s2.6f         | 2F*  |    |
               291.471    |   250* |            |      |     30.276831      -     [34.529236]    | 1s2.4f         | 2F*  | 1s2.6g         | 2G   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               291.471    |   250* |            |      |     30.276908      -     [34.529236]    | 1s2.4f         | 2F*  | 1s2.6g         | 2G   |    |
               292.538    |   60bl |            |      |    228.88448       -     233.12144      | 1s.2s.(3S).4f  | 4F*  | 1s.2p.(3P*).4f | 4F   |    |
               294.500    |    40* |            |      |     30.269703      -     [34.478783]    | 1s2.4d         | 2D   | 1s2.6p         | 2P*  |    |
