
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Vac (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               171.5300   |     8 |           |      |    28.361068       -     35.58930       | 2s2.2p2.(1D).3p    | 2F*   | 2s2.2p2.(1D).6s    | 2D    |    |
               174.5726   |    15 | 4.15e+07  | C    |    24.265005       -     31.367181      | 2s.2p4             | 2S    | 2s2.2p2.(1S).3p    | 2P*   |    |
               174.5897   |    12 | 4.15e+07  | D    |    24.265005       -     31.366418      | 2s.2p4             | 2S    | 2s2.2p2.(1S).3p    | 2P*   |    |
               175.1289   |     7 |           |      |    28.509802       -     35.58930       | 2s2.2p2.(1D).3p    | 2D*   | 2s2.2p2.(1D).6s    | 2D    |    |
               175.1994   |     7 |           |      |    28.512451       -     35.58912       | 2s2.2p2.(1D).3p    | 2D*   | 2s2.2p2.(1D).6s    | 2D    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               178.0994   |  10bl |           |      |    23.4191936      -     30.380751      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).4p    | 2S*   |    |
               178.6708   |    14 |           |      |    23.4415071      -     30.380751      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).4p    | 2S*   |    |
               179.9025   |    10 |           |      |    26.2490322      -     33.140755      | 2s2.2p2.(3P).3p    | 2D*   | 2s2.2p2.(3P).6s    | 2P    |    |
               179.9207   |    10 |           |      |    26.2253990      -     33.11631?      | 2s2.2p2.(3P).3p    | 2D*   | 2s2.2p2.(3P).6s    | 2P    |    |
               180.5173   |     8 |           |      |    25.661217       -     32.529491      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(3P).5p    | 2P*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               180.7896   |     6 |           |      |    25.661346       -     32.519420      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(3P).5p    | 2P*   |    |
