
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level           |Type|
          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|---------------------------------|    |
           Vac (nm)  |        |           |      |                                 | Conf.                 | Term    | Conf.                 | Term    |    |
           163.6822  |    500 |           |      |    95.13871    -    102.71337   | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
           163.9055  |    800 | 2.84e+08  | B+   |    77.45510    -     85.01946   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
           164.105   |    300 |           |      |    94.28654    -    101.84172   | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
           164.120   |    200 |           |      |    94.67602    -    102.23051   | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
           164.155   |     50 |           |      |    95.08110    -    102.63405   | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           164.447   |    200 |           |      |    95.10030    -    102.63968   | 2s2.2p5.(2P*).3d      | 1D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
           164.779   |      1 |           |      |    95.18894    -    102.71337   | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
           167.2722  |     20 |           |      |    94.76076    -    102.17289   | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
           171.243   |    200 |           |      |    95.08110    -    102.32141   | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
           171.628   |      5 | 1.47e+06  | C+   |    77.45510    -     84.67895   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           175.4120  |     20 |           |      |    95.57159    -    102.63968   | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
           175.5431  |    100 | 5.39e+06  | B    |    77.45510    -     84.51795   | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
           176.2424  |    200 | 3.69e+08  | B+   |    88.53673    -     95.57159   | 2s2.2p5.(2P*).3p      | 1S      | 2s2.2p5.(2P*).3d      | 1P*     |    |
           181.8563  |   1000 | 2.61e+08  | A    |    76.45413    -     83.27181   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3S      |    |
           188.1159  |    700 | 1.01e+08  | A    |    76.68099    -     83.27181   | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3S      |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           189.448   |     50 | 4.46e+07  | B    |    88.53673    -     95.08110   | 2s2.2p5.(2P*).3p      | 1S      | 2s2.2p5.(2P*).3d      | 3D*     |    |
